village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code
32.01.20.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.20,PARUNG PANJANG,PARUNGPANJANG,16361
32.01.20.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.20,PARUNG PANJANG,LUMPANG,16363
32.01.20.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.20,PARUNG PANJANG,CIBUNAR,16362
32.01.20.2009,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.20,PARUNG PANJANG,JAGABITA,16362
32.01.20.2010,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.20,PARUNG PANJANG,GINTUNGCILEJET,16364
32.01.20.2011,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.20,PARUNG PANJANG,KABASIRAN,16369
32.01.21.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.21,NANGGUNG,MALASARI,16653
32.01.21.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.21,NANGGUNG,CURUGBITUNG,16655
32.01.21.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.21,NANGGUNG,CISARUA,16652
32.01.21.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.21,NANGGUNG,BANTARKARET,16654
32.01.21.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.21,NANGGUNG,HAMBARO,16656
32.01.21.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.21,NANGGUNG,KALONGLIUD,16656
32.01.21.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.21,NANGGUNG,NANGGUNG,16651
32.01.21.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.21,NANGGUNG,PARAKANMUNCANG,16657
32.01.21.2009,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.21,NANGGUNG,PANGKALJAYA,16659
32.01.21.2010,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.21,NANGGUNG,SUKALUYU,16658
32.01.21.2011,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.21,NANGGUNG,BATU TULIS,16657
32.01.22.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.22,CIGUDEG,SUKAMAJU,16662
32.01.22.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.22,CIGUDEG,CIGUDEG,16661
32.01.22.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.22,CIGUDEG,BUNAR,16669
32.01.22.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.22,CIGUDEG,BANYURESMI,16664
32.01.22.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.22,CIGUDEG,CINTAMANIK,16665
32.01.22.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.22,CIGUDEG,ARGAPURA,16668
32.01.22.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.22,CIGUDEG,BANGUNJAYA,16668
32.01.22.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.22,CIGUDEG,RENGASJAJAR,16667
32.01.22.2009,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.22,CIGUDEG,BATUJAJAR,16667
32.01.22.2010,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.22,CIGUDEG,WARGAJAYA,16665
32.01.22.2011,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.22,CIGUDEG,SUKARAKSA,16663
32.01.22.2012,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.22,CIGUDEG,BANYUWANGI,16664
32.01.22.2013,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.22,CIGUDEG,BANYUASIH,16664
32.01.22.2014,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.22,CIGUDEG,MEKARJAYA,16668
32.01.22.2015,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.22,CIGUDEG,TEGALLEGA,16666
32.01.23.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.23,TENJO,TAPOS,16375
32.01.23.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.23,TENJO,CIOMAS,16376
32.01.23.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.23,TENJO,BATOK,16377
32.01.23.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.23,TENJO,BABAKAN,16374
32.01.23.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.23,TENJO,TENJO,16371
32.01.23.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.23,TENJO,CILAKU,16378
32.01.23.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.23,TENJO,SINGABRAJA,16372
32.01.23.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.23,TENJO,SINGABANGSA,16379
32.01.23.2009,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.23,TENJO,BOJONG,16373
32.01.24.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.24,CIAWI,CILEUNGSI,16725
32.01.24.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.24,CIAWI,CITAPEN,16725
32.01.24.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.24,CIAWI,CIBEDUG,16726
32.01.24.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.24,CIAWI,JAMBULUWUK,16726
32.01.24.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.24,CIAWI,BANJARSARI,16720
32.01.24.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.24,CIAWI,TELUK PINANG,16722
32.01.24.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.24,CIAWI,BANJAR WARU,16723
32.01.24.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.24,CIAWI,BENDUNGAN,16727
32.01.24.2009,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.24,CIAWI,PANDAN SARI,16728
32.01.24.2010,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.24,CIAWI,BOJONG MURNI,16729
32.01.24.2011,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.24,CIAWI,BANJAR WANGI,16723
32.01.24.2012,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.24,CIAWI,CIAWI,16721
32.01.24.2013,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.24,CIAWI,BITUNGSARI,16724
32.01.25.1010,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.25,CISARUA,CISARUA,16759
32.01.25.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.25,CISARUA,BATULAYANG,16755
32.01.25.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.25,CISARUA,JOGJOGAN,16756
32.01.25.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.25,CISARUA,CIBEUREUM,16753
32.01.25.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.25,CISARUA,CILEMBER,16757
32.01.25.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.25,CISARUA,CITEKO,16752
32.01.25.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.25,CISARUA,TUGU SELATAN,16754
32.01.25.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.25,CISARUA,LEUWIMALANG,16751
32.01.25.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.25,CISARUA,KOPO,16758
32.01.25.2009,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.25,CISARUA,TUGU UTARA,16754
32.01.26.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.26,MEGAMENDUNG,SUKAMAJU,16775
32.01.26.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.26,MEGAMENDUNG,KUTA,16779
32.01.26.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.26,MEGAMENDUNG,GADOG,16773
32.01.26.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.26,MEGAMENDUNG,SUKAKARYA,16774
32.01.26.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.26,MEGAMENDUNG,MEGAMENDUNG,16771
32.01.26.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.26,MEGAMENDUNG,CIPAYUNG DATAR,16772
32.01.26.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.26,MEGAMENDUNG,SUKAMANAH,16777
32.01.26.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.26,MEGAMENDUNG,SUKAGALIH,16776
32.01.26.2009,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.26,MEGAMENDUNG,CIPAYUNG GIRANG,16772
32.01.26.2010,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.26,MEGAMENDUNG,SUKAMAHI,16774
32.01.26.2011,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.26,MEGAMENDUNG,SUKARESMI,16778
32.01.26.2012,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.26,MEGAMENDUNG,PASIR ANGIN,16772
32.01.27.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.27,CARINGIN,PASIR MUNCANG,16733
32.01.27.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.27,CARINGIN,CIMANDE HILIR,16731
32.01.27.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.27,CARINGIN,CIDERUM,16737
32.01.27.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.27,CARINGIN,CARINGIN,16732
32.01.27.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.27,CARINGIN,CIHERANG PONDOK,16738
32.01.27.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.27,CARINGIN,CINAGARA,16734
32.01.27.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.27,CARINGIN,CIMANDE,16736
32.01.27.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.27,CARINGIN,PANCAWATI,16736
32.01.27.2009,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.27,CARINGIN,MUARA JAYA,16739
32.01.27.2010,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.27,CARINGIN,BASIR BUNCIR,16735
32.01.27.2011,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.27,CARINGIN,LEMAH DUHUR,16737
32.01.27.2012,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.27,CARINGIN,TANGKIL,16737
32.01.28.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.28,CIJERUK,CIJERUK,16782
32.01.28.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.28,CIJERUK,CIPELANG,16781
32.01.28.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.28,CIJERUK,WARUNG MENTENG,16783
32.01.28.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.28,CIJERUK,TAJUR HALANG,16788
32.01.28.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.28,CIJERUK,CIPICUNG,16785
32.01.28.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.28,CIJERUK,CIBALUNG,16784
32.01.28.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.28,CIJERUK,SUKAHARJA,16787
32.01.28.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.28,CIJERUK,PALASARI,16786
32.01.28.2009,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.28,CIJERUK,TANJUNGSARI,16789
32.01.29.1003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.29,CIOMAS,PADASUKA,16611
32.01.29.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.29,CIOMAS,MEKARJAYA,16619
32.01.29.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.29,CIOMAS,SUKAHARJA,16615
32.01.29.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.29,CIOMAS,PARAKAN,16616
32.01.29.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.29,CIOMAS,CIOMAS,16612
32.01.29.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.29,CIOMAS,PAGELARAN,16617
32.01.29.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.29,CIOMAS,SUKAMAKMUR,16615
32.01.29.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.29,CIOMAS,CIAPUS,16614
32.01.29.2009,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.29,CIOMAS,KOTA BATU,16618
32.01.29.2010,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.29,CIOMAS,LALADON,16613
32.01.29.2011,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.29,CIOMAS,CIOMAS RAHAYU,16612
32.01.30.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.30,DRAMAGA,SUKADAMAI,16685
32.01.30.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.30,DRAMAGA,CIHERANG,16687
32.01.30.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.30,DRAMAGA,SINARSARI,16682
32.01.30.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.30,DRAMAGA,SUKAWENING,16686
32.01.30.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.30,DRAMAGA,PETIR,16683
32.01.30.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.30,DRAMAGA,PURWASARI,16684
32.01.30.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.30,DRAMAGA,CIKARAWANG,16688
32.01.30.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.30,DRAMAGA,BABAKAN,16689
32.01.30.2009,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.30,DRAMAGA,DRAMAGA,16681
32.01.30.2010,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.30,DRAMAGA,NEGLASARI,16682
32.01.31.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.31,TAMANSARI,SUKAMANTRI,16265
32.01.31.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.31,TAMANSARI,SIRNAGALIH,16266
32.01.31.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.31,TAMANSARI,PASIREURIH,16267
32.01.31.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.31,TAMANSARI,TAMANSARI,16261
32.01.31.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.31,TAMANSARI,SUKALUYU,16262
32.01.31.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.31,TAMANSARI,SUKARESMI,16268
32.01.31.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.31,TAMANSARI,SUKAJAYA,16264
32.01.31.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.31,TAMANSARI,SUKAJADI,16263
32.01.32.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.32,KLAPANUNGGAL,KLAPANUNGGAL,16871
32.01.32.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.32,KLAPANUNGGAL,BOJONG,16878
32.01.32.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.32,KLAPANUNGGAL,NAMBO,16873
32.01.32.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.32,KLAPANUNGGAL,LULUT,16875
32.01.32.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.32,KLAPANUNGGAL,CIKAHURIPAN,16877
32.01.32.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.32,KLAPANUNGGAL,KEMBANG KUNING,16872
32.01.32.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.32,KLAPANUNGGAL,BANTAR JATI,16874
32.01.32.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.32,KLAPANUNGGAL,LEUWIKARET,16876
32.01.32.2009,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.32,KLAPANUNGGAL,LIGARMUKTI,16879
32.01.33.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.33,CISEENG,PUTAT NUTUG,16384
32.01.33.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.33,CISEENG,CISEENG,16387
32.01.33.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.33,CISEENG,PARIGI MEKAR,16388
32.01.33.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.33,CISEENG,CIBENTANG,16381
32.01.33.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.33,CISEENG,CIBEUTEUNG UDIK,16383
32.01.33.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.33,CISEENG,KARIHKIL,16385
32.01.33.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.33,CISEENG,BABAKAN,16386
32.01.33.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.33,CISEENG,CIHOE,16389
32.01.33.2009,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.33,CISEENG,CIBEUTEUNG MUARA,16383
32.01.33.2010,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.33,CISEENG,KURIPAN,16382
32.01.34.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.34,RANCA BUNGUR,BANTARJAYA,16253
32.01.34.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.34,RANCA BUNGUR,BANTARSARI,16254
32.01.34.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.34,RANCA BUNGUR,PASIRGAOK,16252
32.01.34.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.34,RANCA BUNGUR,RANCABUNGUR,16251
32.01.34.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.34,RANCA BUNGUR,MEKARSARI,16256
32.01.34.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.34,RANCA BUNGUR,CANDALI,16255
32.01.34.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.34,RANCA BUNGUR,CIMULANG,16252
32.01.35.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.35,SUKAJAYA,CISARUA,16293
32.01.35.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.35,SUKAJAYA,KIARASARI,16294
32.01.35.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.35,SUKAJAYA,SUKAJAYA,16291
32.01.35.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.35,SUKAJAYA,SIPAYUNG,16297
32.01.35.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.35,SUKAJAYA,CILEUKSA,16292
32.01.35.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.35,SUKAJAYA,KIARAPANDAK,16295
32.01.35.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.35,SUKAJAYA,HARKATJAYA,16296
32.01.35.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.35,SUKAJAYA,SUKAMULIH,16299
32.01.35.2009,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.35,SUKAJAYA,PASIR MADANG,16298
32.01.35.2010,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.35,SUKAJAYA,URUG,16291
32.01.35.2011,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.35,SUKAJAYA,JAYARAHARJA,16295
32.01.36.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.36,TANJUNGSARI,TANJUNGSARI,16851
32.01.36.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.36,TANJUNGSARI,SELAWANGI,16858
32.01.36.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.36,TANJUNGSARI,TANJUNGRASA,16856
32.01.36.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.36,TANJUNGSARI,ANTAJAYA,16854
32.01.36.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.36,TANJUNGSARI,PASIR TANJUNG,16855
32.01.36.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.36,TANJUNGSARI,CIBADAK,16857
32.01.36.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.36,TANJUNGSARI,SUKARASA,16859
32.01.36.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.36,TANJUNGSARI,SIRNASARI,16852
32.01.36.2009,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.36,TANJUNGSARI,BUANAJAYA,16853
32.01.36.2010,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.36,TANJUNGSARI,SIRNARASA,16852
32.01.37.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.37,TAJURHALANG,TAJURHALANG,16931
32.01.37.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.37,TAJURHALANG,CITAYAM,16935
32.01.37.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.37,TAJURHALANG,SASAK PANJANG,16936
32.01.37.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.37,TAJURHALANG,NANGGERANG,16934
32.01.37.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.37,TAJURHALANG,SUKMAJAYA,16933
32.01.37.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.37,TAJURHALANG,TONJONG,16932
32.01.37.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.37,TAJURHALANG,KALISUREN,16937
32.01.38.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.38,CIGOMBONG,CIGOMBONG,16741
32.01.38.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.38,CIGOMBONG,WATESJAYA,16742
32.01.38.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.38,CIGOMBONG,CIBURUY,16745
32.01.38.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.38,CIGOMBONG,SROGOL,16743
32.01.38.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.38,CIGOMBONG,CISALADA,16748
32.01.38.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.38,CIGOMBONG,TUGUJAYA,16749
32.01.38.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.38,CIGOMBONG,PASIRJAYA,16747
32.01.38.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.38,CIGOMBONG,CIBURAYUT,16746
32.01.38.2009,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.38,CIGOMBONG,CIADEG,16744
32.01.39.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.39,LEUWISADENG,LEUWISADENG,16281
32.01.39.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.39,LEUWISADENG,BABAKAN SADENG,16283
32.01.39.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.39,LEUWISADENG,SADENG KOLOT,16282
32.01.39.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.39,LEUWISADENG,WANGUNJAYA,16288
32.01.39.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.39,LEUWISADENG,KALONG I,16286
32.01.39.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.39,LEUWISADENG,KALONG II,16287
32.01.39.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.39,LEUWISADENG,SADENG,16285
32.01.39.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.39,LEUWISADENG,SIBANTENG,16284
32.01.40.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.40,TENJOLAYA,TAPOS I,16271
32.01.40.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.40,TENJOLAYA,TAPOS II,16272
32.01.40.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.40,TENJOLAYA,CIBITUNG TENGAH,16276
32.01.40.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.40,TENJOLAYA,SITUDAUN,16274
32.01.40.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.40,TENJOLAYA,CINANGNENG,16275
32.01.40.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.40,TENJOLAYA,GUNUNG MALANG,16273
32.01.40.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.40,TENJOLAYA,GUNUNG MULYA,16273
32.02.01.1001,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,PALABUHANRATU,43311
32.02.01.2002,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,TONJONG,43318
32.02.01.2003,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,CITEPUS,43313
32.02.01.2004,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,BUNIWANGI,43314
32.02.01.2005,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,CIBODAS,43315
32.02.01.2006,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,PASIRSUREN,43317
32.02.01.2007,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,CIKADU,43316
32.02.01.2008,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,CITARIK,43312
32.02.01.2009,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,CIMANGGU,43314
32.02.01.2010,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,JAYANTI,43312
32.02.02.2001,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.02,SIMPENAN,CIDADAP,43361
32.02.02.2002,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.02,SIMPENAN,LOJI,43361
32.02.02.2003,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.02,SIMPENAN,KERTAJAYA,43361
32.02.02.2004,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.02,SIMPENAN,CIHAUR,43361
32.02.02.2005,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.02,SIMPENAN,CIBUNTU,43361
32.02.02.2006,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.02,SIMPENAN,MEKARASIH,43361
32.02.02.2007,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.02,SIMPENAN,SANGRAWAYANG,43361
32.02.03.2001,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.03,CIKAKAK,CIKAKAK,43365
32.02.03.2002,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.03,CIKAKAK,CIMAJA,43365
32.02.03.2003,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.03,CIKAKAK,RIDOGALIH,43365
32.02.03.2004,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.03,CIKAKAK,SUKAMAJU,43365
32.02.03.2005,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.03,CIKAKAK,CILEUNGSING,43365
32.02.03.2006,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.03,CIKAKAK,MARGALAKSANA,43365
32.02.03.2007,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.03,CIKAKAK,SIRNARASA,43365
32.02.03.2008,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.03,CIKAKAK,GANDASOLI,43365
32.02.03.2009,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.03,CIKAKAK,CIRENDANG,43365
32.02.04.2001,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.04,BANTARGADUNG,BANTARGADUNG,43363
32.02.04.2002,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.04,BANTARGADUNG,MANGUNJAYA,43363
