village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code,postal_code_candidate,candidate_status,candidate_sources,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_candidates,verification_status,confidence,review_required,selected_reason,administrative_resolution_applied,former_village_code,source_village_codes,source_ids,source_rows,snapshot,unresolved_pattern,district_cluster_id,district_cluster_size,triplet_cluster_id,triplet_cluster_size,review_priority
32.01.17.2013,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.17,PAMIJAHAN,CIASIHAN,,,,,16695,16810,16812,16695;16810;16812,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.17.2013;open_data_jabar:32.01.17.2013;kodepos_dev:32.01.17.2013,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:195;open_data_jabar:17563;kodepos_dev:195,2026-08-11,all_three_different,DIST-0DBB321B096F,13,TRIP-7C30B2116537,2,high
32.01.17.2015,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.17,PAMIJAHAN,CIASMARA,,,,,16695,16810,16812,16695;16810;16812,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.17.2015;open_data_jabar:32.01.17.2015;kodepos_dev:32.01.17.2015,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:197;open_data_jabar:17565;kodepos_dev:197,2026-08-11,all_three_different,DIST-0DBB321B096F,13,TRIP-7C30B2116537,2,high
32.01.17.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.17,PAMIJAHAN,CIMAYANG,,,,,16698,16810,16812,16698;16810;16812,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.17.2007;open_data_jabar:32.01.17.2007;kodepos_dev:32.01.17.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:189;open_data_jabar:17555;kodepos_dev:189,2026-08-11,all_three_different,DIST-0DBB321B096F,13,TRIP-AB0261299114,2,high
32.01.17.2009,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.17,PAMIJAHAN,CIBENING,,,,,16698,16810,16812,16698;16810;16812,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.17.2009;open_data_jabar:32.01.17.2009;kodepos_dev:32.01.17.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:191;open_data_jabar:17557;kodepos_dev:191,2026-08-11,all_three_different,DIST-0DBB321B096F,13,TRIP-AB0261299114,2,high
32.01.17.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.17,PAMIJAHAN,CIBITUNGWETAN,,,,,16692,16810,16812,16692;16810;16812,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.17.2003;open_data_jabar:32.01.17.2003;kodepos_dev:32.01.17.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:185;open_data_jabar:17551;kodepos_dev:185,2026-08-11,all_three_different,DIST-0DBB321B096F,13,TRIP-B1A8A56F0324,2,high
32.01.17.2011,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.17,PAMIJAHAN,CIBITUNG KULON,,,,,16692,16810,16812,16692;16810;16812,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.17.2011;open_data_jabar:32.01.17.2011;kodepos_dev:32.01.17.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:193;open_data_jabar:17561;kodepos_dev:193,2026-08-11,all_three_different,DIST-0DBB321B096F,13,TRIP-B1A8A56F0324,2,high
32.01.17.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.17,PAMIJAHAN,GUNUNGMENYAN,,,,,16699,16810,16812,16699;16810;16812,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.17.2004;open_data_jabar:32.01.17.2004;kodepos_dev:32.01.17.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:186;open_data_jabar:17552;kodepos_dev:186,2026-08-11,all_three_different,DIST-0DBB321B096F,13,TRIP-D19065A0C40F,2,high
32.01.17.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.17,PAMIJAHAN,PASAREAN,,,,,16699,16810,16812,16699;16810;16812,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.17.2006;open_data_jabar:32.01.17.2006;kodepos_dev:32.01.17.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:188;open_data_jabar:17554;kodepos_dev:188,2026-08-11,all_three_different,DIST-0DBB321B096F,13,TRIP-D19065A0C40F,2,high
32.01.17.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.17,PAMIJAHAN,PURWABAKTI,,,,,16694,16810,16812,16694;16810;16812,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.17.2001;open_data_jabar:32.01.17.2001;kodepos_dev:32.01.17.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:183;open_data_jabar:17549;kodepos_dev:183,2026-08-11,all_three_different,DIST-0DBB321B096F,13,TRIP-5A4F6B733DE8,1,high
32.01.17.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.17,PAMIJAHAN,CIBUNIAN,,,,,16693,16810,16812,16693;16810;16812,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.17.2002;open_data_jabar:32.01.17.2002;kodepos_dev:32.01.17.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:184;open_data_jabar:17550;kodepos_dev:184,2026-08-11,all_three_different,DIST-0DBB321B096F,13,TRIP-8478D492BF8D,1,high
32.01.17.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.17,PAMIJAHAN,PAMIJAHAN,,,,,16691,16810,16812,16691;16810;16812,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.17.2008;open_data_jabar:32.01.17.2008;kodepos_dev:32.01.17.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:190;open_data_jabar:17556;kodepos_dev:190,2026-08-11,all_three_different,DIST-0DBB321B096F,13,TRIP-F5B7BA59C325,1,high
32.12.30.2001,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,BODAS,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2001;open_data_jabar:32.12.30.2001;kodepos_dev:32.12.30.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4237;open_data_jabar:22053;kodepos_dev:4237,2026-08-11,all_three_different,DIST-6769D730E200,13,TRIP-9AD2B5A28833,13,high
32.12.30.2002,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,GADEL,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2002;open_data_jabar:32.12.30.2002;kodepos_dev:32.12.30.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4238;open_data_jabar:22054;kodepos_dev:4238,2026-08-11,all_three_different,DIST-6769D730E200,13,TRIP-9AD2B5A28833,13,high
32.12.30.2003,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,RANCAJAWAT,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2003;open_data_jabar:32.12.30.2003;kodepos_dev:32.12.30.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4239;open_data_jabar:22055;kodepos_dev:4239,2026-08-11,all_three_different,DIST-6769D730E200,13,TRIP-9AD2B5A28833,13,high
32.12.30.2004,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,KERTICALA,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2004;open_data_jabar:32.12.30.2004;kodepos_dev:32.12.30.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4240;open_data_jabar:22056;kodepos_dev:4240,2026-08-11,all_three_different,DIST-6769D730E200,13,TRIP-9AD2B5A28833,13,high
32.12.30.2005,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,CANGKO,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2005;open_data_jabar:32.12.30.2005;kodepos_dev:32.12.30.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4241;open_data_jabar:22057;kodepos_dev:4241,2026-08-11,all_three_different,DIST-6769D730E200,13,TRIP-9AD2B5A28833,13,high
32.12.30.2006,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,KARANGKERTA,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2006;open_data_jabar:32.12.30.2006;kodepos_dev:32.12.30.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4242;open_data_jabar:22059;kodepos_dev:4242,2026-08-11,all_three_different,DIST-6769D730E200,13,TRIP-9AD2B5A28833,13,high
32.12.30.2007,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,SUKAMULYA,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2007;open_data_jabar:32.12.30.2007;kodepos_dev:32.12.30.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4243;open_data_jabar:22060;kodepos_dev:4243,2026-08-11,all_three_different,DIST-6769D730E200,13,TRIP-9AD2B5A28833,13,high
32.12.30.2008,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,MEKARSARI,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2008;open_data_jabar:32.12.30.2008;kodepos_dev:32.12.30.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4244;open_data_jabar:22061;kodepos_dev:4244,2026-08-11,all_three_different,DIST-6769D730E200,13,TRIP-9AD2B5A28833,13,high
32.12.30.2009,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,LAJER,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2009;open_data_jabar:32.12.30.2009;kodepos_dev:32.12.30.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4245;open_data_jabar:22062;kodepos_dev:4245,2026-08-11,all_three_different,DIST-6769D730E200,13,TRIP-9AD2B5A28833,13,high
32.12.30.2010,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,TUKDANA,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2010;open_data_jabar:32.12.30.2010;kodepos_dev:32.12.30.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4246;open_data_jabar:22063;kodepos_dev:4246,2026-08-11,all_three_different,DIST-6769D730E200,13,TRIP-9AD2B5A28833,13,high
32.12.30.2011,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,SUKADANA,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2011;open_data_jabar:32.12.30.2011;kodepos_dev:32.12.30.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4247;open_data_jabar:22064;kodepos_dev:4247,2026-08-11,all_three_different,DIST-6769D730E200,13,TRIP-9AD2B5A28833,13,high
32.12.30.2012,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,PAGEDANGAN,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2012;open_data_jabar:32.12.30.2012;kodepos_dev:32.12.30.2012,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4248;open_data_jabar:22065;kodepos_dev:4248,2026-08-11,all_three_different,DIST-6769D730E200,13,TRIP-9AD2B5A28833,13,high
32.12.30.2013,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,SUKAPERNA,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2013;open_data_jabar:32.12.30.2013;kodepos_dev:32.12.30.2013,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4249;open_data_jabar:22066;kodepos_dev:4249,2026-08-11,all_three_different,DIST-6769D730E200,13,TRIP-9AD2B5A28833,13,high
32.05.05.2005,32,JAWA BARAT,32.05,KAB. GARUT,32.05.05,TAROGONG KIDUL,CIBUNAR,,,,,44129,44151,44150,44129;44150;44151,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.05.05.2005;open_data_jabar:32.05.05.2005;kodepos_dev:32.05.05.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1520;open_data_jabar:19039;kodepos_dev:1523,2026-08-11,all_three_different,DIST-0A91CE8C52D5,12,TRIP-885E47184FC8,4,high
32.05.05.2007,32,JAWA BARAT,32.05,KAB. GARUT,32.05.05,TAROGONG KIDUL,SUKABAKTI,,,,,44129,44151,44150,44129;44150;44151,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.05.05.2007;open_data_jabar:32.05.05.2007;kodepos_dev:32.05.05.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1522;open_data_jabar:19040;kodepos_dev:1524,2026-08-11,all_three_different,DIST-0A91CE8C52D5,12,TRIP-885E47184FC8,4,high
32.05.05.2010,32,JAWA BARAT,32.05,KAB. GARUT,32.05.05,TAROGONG KIDUL,MEKARGALIH,,,,,44129,44151,44150,44129;44150;44151,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.05.05.2010;open_data_jabar:32.05.05.2010;kodepos_dev:32.05.05.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1525;open_data_jabar:19042;kodepos_dev:1526,2026-08-11,all_three_different,DIST-0A91CE8C52D5,12,TRIP-885E47184FC8,4,high
32.05.05.2011,32,JAWA BARAT,32.05,KAB. GARUT,32.05.05,TAROGONG KIDUL,KERSAMENAK,,,,,44129,44151,44150,44129;44150;44151,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.05.05.2011;open_data_jabar:32.05.05.2011;kodepos_dev:32.05.05.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1526;open_data_jabar:19043;kodepos_dev:1527,2026-08-11,all_three_different,DIST-0A91CE8C52D5,12,TRIP-885E47184FC8,4,high
32.05.05.1012,32,JAWA BARAT,32.05,KAB. GARUT,32.05.05,TAROGONG KIDUL,SUKAJAYA,,,,,44128,44151,44150,44128;44150;44151,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.05.05.1012;open_data_jabar:32.05.05.1012;kodepos_dev:32.05.05.1012,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1527;open_data_jabar:19035;kodepos_dev:1520,2026-08-11,all_three_different,DIST-0A91CE8C52D5,12,TRIP-10B5A6941C9A,1,high
32.05.05.2003,32,JAWA BARAT,32.05,KAB. GARUT,32.05.05,TAROGONG KIDUL,JAYARAGA,,,,,44122,44151,44150,44122;44150;44151,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.05.05.2003;open_data_jabar:32.05.05.2003;kodepos_dev:32.05.05.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1518;open_data_jabar:19036;kodepos_dev:1521,2026-08-11,all_three_different,DIST-0A91CE8C52D5,12,TRIP-4CAD2BC40F4C,1,high
32.05.05.1002,32,JAWA BARAT,32.05,KAB. GARUT,32.05.05,TAROGONG KIDUL,SUKAGALIH,,,,,44125,44151,44150,44125;44150;44151,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.05.05.1002;open_data_jabar:32.05.05.1002;kodepos_dev:32.05.05.1002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1517;open_data_jabar:19032;kodepos_dev:1517,2026-08-11,all_three_different,DIST-0A91CE8C52D5,12,TRIP-61907F51DE2D,1,high
32.05.05.1009,32,JAWA BARAT,32.05,KAB. GARUT,32.05.05,TAROGONG KIDUL,SUKAKARYA,,,,,44127,44151,44150,44127;44150;44151,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.05.05.1009;open_data_jabar:32.05.05.1009;kodepos_dev:32.05.05.1009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1524;open_data_jabar:19034;kodepos_dev:1519,2026-08-11,all_three_different,DIST-0A91CE8C52D5,12,TRIP-637FCA1AC19E,1,high
32.05.05.1006,32,JAWA BARAT,32.05,KAB. GARUT,32.05.05,TAROGONG KIDUL,JAYAWARAS,,,,,44123,44151,44150,44123;44150;44151,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.05.05.1006;open_data_jabar:32.05.05.1006;kodepos_dev:32.05.05.1006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1521;open_data_jabar:19033;kodepos_dev:1518,2026-08-11,all_three_different,DIST-0A91CE8C52D5,12,TRIP-8E256F38C3B5,1,high
32.05.05.2008,32,JAWA BARAT,32.05,KAB. GARUT,32.05.05,TAROGONG KIDUL,TAROGONG,,,,,44126,44151,44150,44126;44150;44151,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.05.05.2008;open_data_jabar:32.05.05.2008;kodepos_dev:32.05.05.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1523;open_data_jabar:19041;kodepos_dev:1525,2026-08-11,all_three_different,DIST-0A91CE8C52D5,12,TRIP-A65FA1A3BC4E,1,high
32.05.05.2004,32,JAWA BARAT,32.05,KAB. GARUT,32.05.05,TAROGONG KIDUL,HAURPANGGUNG,,,,,44124,44151,44150,44124;44150;44151,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.05.05.2004;open_data_jabar:32.05.05.2004;kodepos_dev:32.05.05.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1519;open_data_jabar:19038;kodepos_dev:1522,2026-08-11,all_three_different,DIST-0A91CE8C52D5,12,TRIP-CA391D8F7E0F,1,high
32.05.05.1001,32,JAWA BARAT,32.05,KAB. GARUT,32.05.05,TAROGONG KIDUL,PATARUMAN,,,,,44121,44151,44150,44121;44150;44151,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.05.05.1001;open_data_jabar:32.05.05.1001;kodepos_dev:32.05.05.1001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1516;open_data_jabar:19031;kodepos_dev:1516,2026-08-11,all_three_different,DIST-0A91CE8C52D5,12,TRIP-D5C176DA5A57,1,high
32.09.01.2008,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.01,WALED,WALED DESA,,,,,45687,45187,45180,45180;45187;45687,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.01.2008;open_data_jabar:32.09.01.2008;kodepos_dev:32.09.01.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2897;open_data_jabar:20565;kodepos_dev:2897,2026-08-11,all_three_different,DIST-E1DCABF29DB3,12,TRIP-3887B8392F5D,12,high
32.09.01.2009,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.01,WALED,WALED KOTA,,,,,45687,45187,45180,45180;45187;45687,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.01.2009;open_data_jabar:32.09.01.2009;kodepos_dev:32.09.01.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2898;open_data_jabar:20566;kodepos_dev:2898,2026-08-11,all_three_different,DIST-E1DCABF29DB3,12,TRIP-3887B8392F5D,12,high
32.09.01.2010,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.01,WALED,MEKARSARI,,,,,45687,45187,45180,45180;45187;45687,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.01.2010;open_data_jabar:32.09.01.2010;kodepos_dev:32.09.01.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2899;open_data_jabar:20567;kodepos_dev:2899,2026-08-11,all_three_different,DIST-E1DCABF29DB3,12,TRIP-3887B8392F5D,12,high
32.09.01.2011,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.01,WALED,WALED ASEM,,,,,45687,45187,45180,45180;45187;45687,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.01.2011;open_data_jabar:32.09.01.2011;kodepos_dev:32.09.01.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2900;open_data_jabar:20568;kodepos_dev:2900,2026-08-11,all_three_different,DIST-E1DCABF29DB3,12,TRIP-3887B8392F5D,12,high
