record_id,province_code,province_name,province_aliases,city_code,city_name,city_aliases,district_code,district_name,district_aliases,village_code,village_name,village_aliases,former_village_code,bps_province_codes,bps_city_codes,bps_district_codes,bps_village_codes,postal_code,postal_code_candidate,postal_verification_status,postal_confidence,operational_status,review_required,postal_candidates,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_code_pos_indonesia_observed,pos_indonesia_match,pos_indonesia_checked_at,pos_indonesia_evidence_url,pos_indonesia_note,administrative_resolution_applied,source_ids,source_village_codes,source_rows,snapshot,use_policy
ID-3273191002,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.19,SUMUR BANDUNG,,32.73.19.1002,MERDEKA,,,32,3273,3273170,3273170003,40113,,verified_consensus,high,usable_verified,no,40113,40113,40113,40113,,,,,,no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023,diskominfo:32.73.19.1002;open_data_jabar:32.73.19.1002;kodepos_dev:32.73.19.1002,diskominfo:5661;open_data_jabar:23636;kodepos_dev:5661,2026-08-11,Use for exact postal validation.
ID-3273191003,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.19,SUMUR BANDUNG,,32.73.19.1003,KEBON PISANG,,,32,3273,3273170,3273170002,40112,,verified_consensus,high,usable_verified,no,40112,40112,40112,40112,,,,,,no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023,diskominfo:32.73.19.1003;open_data_jabar:32.73.19.1003;kodepos_dev:32.73.19.1003,diskominfo:5662;open_data_jabar:23638;kodepos_dev:5662,2026-08-11,Use for exact postal validation.
ID-3273191004,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.19,SUMUR BANDUNG,,32.73.19.1004,BABAKAN CIAMIS,,,32,3273,3273170,3273170004,40113,40117,verified_adjudicated,high,usable_verified,no,40113;40117,40113,40117,40117,40113,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.19.1004;open_data_jabar:32.73.19.1004;kodepos_dev:32.73.19.1004,diskominfo:5663;open_data_jabar:23639;kodepos_dev:5663,2026-08-11,Use for exact postal validation.
ID-3273201001,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.20,ANTAPANI,,32.73.20.1001,ANTAPANI KULON,,,32,3273,3273141,3273141004,40291,,verified_consensus,high,usable_verified,no,40291,40291,40291,40291,,,,,,no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023,diskominfo:32.73.20.1001;open_data_jabar:32.73.20.1001;kodepos_dev:32.73.20.1001,diskominfo:5664;open_data_jabar:23640;kodepos_dev:5664,2026-08-11,Use for exact postal validation.
ID-3273201004,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.20,ANTAPANI,,32.73.20.1004,ANTAPANI TENGAH,,,32,3273,3273141,3273141002,40291,,verified_consensus,high,usable_verified,no,40291,40291,40291,40291,,,,,,no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023,diskominfo:32.73.20.1004;open_data_jabar:32.73.20.1004;kodepos_dev:32.73.20.1004,diskominfo:5665;open_data_jabar:23641;kodepos_dev:5665,2026-08-11,Use for exact postal validation.
ID-3273201005,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.20,ANTAPANI,,32.73.20.1005,ANTAPANI KIDUL,,,32,3273,3273141,3273141001,40291,,verified_consensus,high,usable_verified,no,40291,40291,40291,40291,,,,,,no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023,diskominfo:32.73.20.1005;open_data_jabar:32.73.20.1005;kodepos_dev:32.73.20.1005,diskominfo:5666;open_data_jabar:23642;kodepos_dev:5666,2026-08-11,Use for exact postal validation.
ID-3273201006,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.20,ANTAPANI,,32.73.20.1006,ANTAPANI WETAN,,,32,3273,3273141,3273141003,40291,,verified_consensus,high,usable_verified,no,40291,40291,40291,40291,,,,,,no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023,diskominfo:32.73.20.1006;open_data_jabar:32.73.20.1006;kodepos_dev:32.73.20.1006,diskominfo:5667;open_data_jabar:23643;kodepos_dev:5667,2026-08-11,Use for exact postal validation.
ID-3273211001,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.21,BANDUNG KIDUL,,32.73.21.1001,BATUNUNGGAL,,,32,3273,3273080,3273080003,40266,,verified_consensus,high,usable_verified,no,40266,40266,40266,40266,,,,,,no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023,diskominfo:32.73.21.1001;open_data_jabar:32.73.21.1001;kodepos_dev:32.73.21.1001,diskominfo:5668;open_data_jabar:23644;kodepos_dev:5668,2026-08-11,Use for exact postal validation.
ID-3273211002,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.21,BANDUNG KIDUL,,32.73.21.1002,WATES,,,32,3273,3273080,3273080001,40269,40256,verified_adjudicated,high,usable_verified,no,40256;40269,40269,40256,40256,40269,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.21.1002;open_data_jabar:32.73.21.1002;kodepos_dev:32.73.21.1002,diskominfo:5669;open_data_jabar:23645;kodepos_dev:5669,2026-08-11,Use for exact postal validation.
ID-3273211003,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.21,BANDUNG KIDUL,,32.73.21.1003,MENGGER,,,32,3273,3273080,3273080002,40267,,verified_consensus,high,usable_verified,no,40267,40267,40267,40267,,,,,,no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023,diskominfo:32.73.21.1003;open_data_jabar:32.73.21.1003;kodepos_dev:32.73.21.1003,diskominfo:5670;open_data_jabar:23646;kodepos_dev:5670,2026-08-11,Use for exact postal validation.
ID-3273211004,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.21,BANDUNG KIDUL,,32.73.21.1004,KUJANGSARI,,,32,3273,3273080,3273080004,40268,40287,verified_adjudicated,high,usable_verified,no,40268;40287,40268,40287,40287,40268,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.21.1004;open_data_jabar:32.73.21.1004;kodepos_dev:32.73.21.1004,diskominfo:5671;open_data_jabar:23647;kodepos_dev:5671,2026-08-11,Use for exact postal validation.
ID-3273221001,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.22,BUAHBATU,,32.73.22.1001,SEKEJATI,,,32,3273,3273090,3273090003,40286,,verified_consensus,high,usable_verified,no,40286,40286,40286,40286,,,,,,no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023,diskominfo:32.73.22.1001;open_data_jabar:32.73.22.1001;kodepos_dev:32.73.22.1001,diskominfo:5672;open_data_jabar:23649;kodepos_dev:5672,2026-08-11,Use for exact postal validation.
ID-3273221002,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.22,BUAHBATU,,32.73.22.1002,MARGASARI,,,32,3273,3273090,3273090002,40286,,verified_consensus,high,usable_verified,no,40286,40286,40286,40286,,,,,,no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023,diskominfo:32.73.22.1002;open_data_jabar:32.73.22.1002;kodepos_dev:32.73.22.1002,diskominfo:5673;open_data_jabar:23650;kodepos_dev:5673,2026-08-11,Use for exact postal validation.
ID-3273221003,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.22,BUAHBATU,,32.73.22.1003,CIJAURA,,,32,3273,3273090,3273090001,40286,,verified_adjudicated,high,usable_verified,no,40286;40287,40286,40286,40287,40286,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.22.1003;open_data_jabar:32.73.22.1003;kodepos_dev:32.73.22.1003,diskominfo:5674;open_data_jabar:23651;kodepos_dev:5674,2026-08-11,Use for exact postal validation.
ID-3273221004,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.22,BUAHBATU,,32.73.22.1004,JATISARI,JATI SARI,,32,3273,3273090,3273090004,40286,,verified_consensus,high,usable_verified,no,40286,40286,40286,40286,,,,,,no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023,diskominfo:32.73.22.1004;open_data_jabar:32.73.22.1004;kodepos_dev:32.73.22.1004,diskominfo:5675;open_data_jabar:23652;kodepos_dev:5675,2026-08-11,Use for exact postal validation.
ID-3273231001,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.23,RANCASARI,,32.73.23.1001,CIPAMOKOLAN,,,32,3273,3273100,3273100002,40292,,verified_consensus,high,usable_verified,no,40292,40292,40292,40292,,,,,,no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023,diskominfo:32.73.23.1001;open_data_jabar:32.73.23.1001;kodepos_dev:32.73.23.1001,diskominfo:5676;open_data_jabar:23653;kodepos_dev:5676,2026-08-11,Use for exact postal validation.
ID-3273231002,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.23,RANCASARI,,32.73.23.1002,DERWATI,,,32,3273,3273100,3273100001,40292,,verified_consensus,high,usable_verified,no,40292,40292,40292,40292,,,,,,no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023,diskominfo:32.73.23.1002;open_data_jabar:32.73.23.1002;kodepos_dev:32.73.23.1002,diskominfo:5677;open_data_jabar:23654;kodepos_dev:5677,2026-08-11,Use for exact postal validation.
ID-3273231003,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.23,RANCASARI,,32.73.23.1003,MUNJAHLEGA,MANJAHLEGA,,32,3273,3273100,3273100005,40292,,verified_adjudicated,high,usable_verified,no,40292;40295,40292,40292,40295,40292,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.23.1003;open_data_jabar:32.73.23.1003;kodepos_dev:32.73.23.1003,diskominfo:5678;open_data_jabar:23655;kodepos_dev:5678,2026-08-11,Use for exact postal validation.
ID-3273231004,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.23,RANCASARI,,32.73.23.1004,MEKARMULYA,MEKARJAYA,,32,3273,3273100,3273100006,40292,,verified_adjudicated,high,usable_verified,no,40292;40298,40298,,40292,40292,kodepos_dev,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.23.1004;open_data_jabar:32.73.23.1004;kodepos_dev:32.73.23.1004,diskominfo:5679;open_data_jabar:23656;kodepos_dev:5679,2026-08-11,Use for exact postal validation.
ID-3273241001,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.24,ARCAMANIK,,32.73.24.1001,SUKAMISKIN,,,32,3273,3273130,3273130003,40293,,verified_consensus,high,usable_verified,no,40293,40293,40293,40293,,,,,,no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023,diskominfo:32.73.24.1001;open_data_jabar:32.73.24.1001;kodepos_dev:32.73.24.1001,diskominfo:5680;open_data_jabar:23657;kodepos_dev:5680,2026-08-11,Use for exact postal validation.
ID-3273241002,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.24,ARCAMANIK,,32.73.24.1002,CISARANTEN BINA HARAPAN,,,32,3273,3273130,3273130002,40293,,verified_adjudicated,high,usable_verified,no,40293;40294,40293,40293,40294,40293,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.24.1002;open_data_jabar:32.73.24.1002;kodepos_dev:32.73.24.1002,diskominfo:5681;open_data_jabar:23658;kodepos_dev:5681,2026-08-11,Use for exact postal validation.
ID-3273241003,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.24,ARCAMANIK,,32.73.24.1003,CISARANTEN KULON,,,32,3273,3273130,3273130001,40293,,verified_consensus,high,usable_verified,no,40293,40293,40293,40293,,,,,,no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023,diskominfo:32.73.24.1003;open_data_jabar:32.73.24.1003;kodepos_dev:32.73.24.1003,diskominfo:5682;open_data_jabar:23660;kodepos_dev:5682,2026-08-11,Use for exact postal validation.
ID-3273241004,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.24,ARCAMANIK,,32.73.24.1004,SINDANGLAYA/CISANTRE N ENDAH,CISARANTEN ENDAH,,32,3273,3273130,3273130005,40293,,verified_adjudicated,high,usable_verified,no,40293;40399,40399,,40293,40293,kodepos_dev,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.24.1004;open_data_jabar:32.73.24.1004;kodepos_dev:32.73.24.1004,diskominfo:5683;open_data_jabar:23661;kodepos_dev:5683,2026-08-11,Use for exact postal validation.
ID-3273251001,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.25,CIBIRU,,32.73.25.1001,PALASARI,,,32,3273,3273110,3273110005,40299,40615,verified_adjudicated,high,usable_verified,no,40299;40615,40299,40615,40615,40299,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.25.1001;open_data_jabar:32.73.25.1001;kodepos_dev:32.73.25.1001,diskominfo:5684;open_data_jabar:23662;kodepos_dev:5684,2026-08-11,Use for exact postal validation.
ID-3273251002,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.25,CIBIRU,,32.73.25.1002,CIPADUNG,,,32,3273,3273110,3273110004,40299,40614,verified_adjudicated,high,usable_verified,no,40299;40614,40299,40614,40614,40299,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.25.1002;open_data_jabar:32.73.25.1002;kodepos_dev:32.73.25.1002,diskominfo:5685;open_data_jabar:23663;kodepos_dev:5685,2026-08-11,Use for exact postal validation.
ID-3273251003,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.25,CIBIRU,,32.73.25.1003,PASIR BIRU,,,32,3273,3273110,3273110003,40299,,verified_adjudicated,high,usable_verified,no,40299;40615,40299,40299,40615,40299,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.25.1003;open_data_jabar:32.73.25.1003;kodepos_dev:32.73.25.1003,diskominfo:5686;open_data_jabar:23664;kodepos_dev:5686,2026-08-11,Use for exact postal validation.
ID-3273251004,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.25,CIBIRU,,32.73.25.1004,CISURUPAN,,,32,3273,3273110,3273110006,40299,40614,verified_adjudicated,high,usable_verified,no,40299;40614,40299,40614,40614,40299,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.25.1004;open_data_jabar:32.73.25.1004;kodepos_dev:32.73.25.1004,diskominfo:5687;open_data_jabar:23665;kodepos_dev:5687,2026-08-11,Use for exact postal validation.
ID-3273261003,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.26,UJUNGBERUNG,UJUNG BERUNG,32.73.26.1003,PASIR ENDAH,,,32,3273,3273120,3273120007,40199,40619,verified_adjudicated,high,usable_verified,no,40199;40619,40199,40619,40619,40199,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.26.1003;open_data_jabar:32.73.26.1003;kodepos_dev:32.73.26.1003,diskominfo:5688;open_data_jabar:23666;kodepos_dev:5688,2026-08-11,Use for exact postal validation.
ID-3273261004,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.26,UJUNGBERUNG,UJUNG BERUNG,32.73.26.1004,CIGENDING,,,32,3273,3273120,3273120006,40199,40611,verified_adjudicated,high,usable_verified,no,40199;40611,40199,40611,40611,40199,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.26.1004;open_data_jabar:32.73.26.1004;kodepos_dev:32.73.26.1004,diskominfo:5689;open_data_jabar:23667;kodepos_dev:5689,2026-08-11,Use for exact postal validation.
ID-3273261005,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.26,UJUNGBERUNG,UJUNG BERUNG,32.73.26.1005,PASIRWANGI,PASIR WANGI,,32,3273,3273120,3273120005,40199,,verified_adjudicated,high,usable_verified,no,40199;40618,40199,40199,40618,40199,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.26.1005;open_data_jabar:32.73.26.1005;kodepos_dev:32.73.26.1005,diskominfo:5690;open_data_jabar:23668;kodepos_dev:5690,2026-08-11,Use for exact postal validation.
ID-3273261006,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.26,UJUNGBERUNG,UJUNG BERUNG,32.73.26.1006,PASIRJATI,,,32,3273,3273120,3273120004,40199,40616,verified_adjudicated,high,usable_verified,no,40199;40616,40199,40616,40616,40199,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.26.1006;open_data_jabar:32.73.26.1006;kodepos_dev:32.73.26.1006,diskominfo:5691;open_data_jabar:23669;kodepos_dev:5691,2026-08-11,Use for exact postal validation.
ID-3273261007,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.26,UJUNGBERUNG,UJUNG BERUNG,32.73.26.1007,PASANGGRAHAN,,,32,3273,3273120,3273120003,40199,40617,verified_adjudicated,high,usable_verified,no,40199;40617,40199,40617,40617,40199,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.26.1007;open_data_jabar:32.73.26.1007;kodepos_dev:32.73.26.1007,diskominfo:5692;open_data_jabar:23672;kodepos_dev:5692,2026-08-11,Use for exact postal validation.
ID-3273271001,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.27,GEDEBAGE,,32.73.27.1001,CIMENERANG,CIMINCRANG,,32,3273,3273101,3273101004,40295,,verified_adjudicated,high,usable_verified,no,40294;40295,40295,,40294,40295,diskominfo,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.27.1001;open_data_jabar:32.73.27.1001;kodepos_dev:32.73.27.1001,diskominfo:5693;open_data_jabar:23673;kodepos_dev:5693,2026-08-11,Use for exact postal validation.
ID-3273271002,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.27,GEDEBAGE,,32.73.27.1002,CISANTREN KIDUL,CISARANTEN KIDUL,,32,3273,3273101,3273101003,40295,40294,verified_adjudicated,high,usable_verified,no,40294;40295,40295,40294,40294,40295,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.27.1002;open_data_jabar:32.73.27.1002;kodepos_dev:32.73.27.1002,diskominfo:5694;open_data_jabar:23674;kodepos_dev:5694,2026-08-11,Use for exact postal validation.
ID-3273271003,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.27,GEDEBAGE,,32.73.27.1003,RANCABOLANG,,,32,3273,3273101,3273101001,40295,,verified_adjudicated,high,usable_verified,no,40294;40295,40295,40295,40294,40295,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.27.1003;open_data_jabar:32.73.27.1003;kodepos_dev:32.73.27.1003,diskominfo:5695;open_data_jabar:23675;kodepos_dev:5695,2026-08-11,Use for exact postal validation.
ID-3273271004,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.27,GEDEBAGE,,32.73.27.1004,RANCANUMPANG,,,32,3273,3273101,3273101002,40295,40294,verified_adjudicated,high,usable_verified,no,40294;40295,40295,40294,40294,40295,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.27.1004;open_data_jabar:32.73.27.1004;kodepos_dev:32.73.27.1004,diskominfo:5696;open_data_jabar:23676;kodepos_dev:5696,2026-08-11,Use for exact postal validation.
ID-3273281001,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.28,PANYILEUKAN,,32.73.28.1001,CIPADUNG KULON,,,32,3273,3273111,3273111004,40298,40614,verified_adjudicated,high,usable_verified,no,40298;40614,40298,40614,40614,40298,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.28.1001;open_data_jabar:32.73.28.1001;kodepos_dev:32.73.28.1001,diskominfo:5697;open_data_jabar:23677;kodepos_dev:5697,2026-08-11,Use for exact postal validation.
ID-3273281002,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.28,PANYILEUKAN,,32.73.28.1002,CIPADUNG KIDUL,,,32,3273,3273111,3273111002,40298,40614,verified_adjudicated,high,usable_verified,no,40298;40614,40298,40614,40614,40298,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.28.1002;open_data_jabar:32.73.28.1002;kodepos_dev:32.73.28.1002,diskominfo:5698;open_data_jabar:23678;kodepos_dev:5698,2026-08-11,Use for exact postal validation.
ID-3273281003,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.28,PANYILEUKAN,,32.73.28.1003,CIPADUNG WETAN,,,32,3273,3273111,3273111003,40298,40614,verified_adjudicated,high,usable_verified,no,40298;40614,40298,40614,40614,40298,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.28.1003;open_data_jabar:32.73.28.1003;kodepos_dev:32.73.28.1003,diskominfo:5699;open_data_jabar:23679;kodepos_dev:5699,2026-08-11,Use for exact postal validation.
ID-3273281004,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.28,PANYILEUKAN,,32.73.28.1004,MEKAR MULYA,,,32,3273,3273111,3273111001,40298,,verified_adjudicated,high,usable_verified,no,40298;40614,40298,40298,40614,40298,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.28.1004;open_data_jabar:32.73.28.1004;kodepos_dev:32.73.28.1004,diskominfo:5700;open_data_jabar:23680;kodepos_dev:5700,2026-08-11,Use for exact postal validation.
ID-3273291001,32,JAWA BARAT,,32.73,KOTA BANDUNG,,32.73.29,CINAMBO,,32.73.29.1001,CISARANTEN WETAN,,,32,3273,3273121,3273121001,40294,,verified_adjudicated,high,usable_verified,no,40294;40296,40294,40294,40296,40294,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.73.29.1001;open_data_jabar:32.73.29.1001;kodepos_dev:32.73.29.1001,diskominfo:5701;open_data_jabar:23681;kodepos_dev:5701,2026-08-11,Use for exact postal validation.
