exception_id,village_code,village_name,district_name,city_name,exception_type,verification_status,postal_code_candidate,postal_candidates,pos_indonesia_observed,review_required,reason
POSTAL-3218032007,32.18.03.2007,KERTAMUKTI,CIMERAK,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46395,46395;46595,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218032008,32.18.03.2008,SINDANGSARI,CIMERAK,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46395,46395;46595,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218032009,32.18.03.2009,BATUMALANG,CIMERAK,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46395,46395;46595,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218032010,32.18.03.2010,MEKARSARI,CIMERAK,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46395,46395;46596,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218032011,32.18.03.2011,LIMUSGEDE,CIMERAK,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46395,46395;46596,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218042001,32.18.04.2001,CIGUGUR,CIGUGUR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46392,45552;46392,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218042002,32.18.04.2002,CIMINDI,CIGUGUR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46392,41266;46392,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218042003,32.18.04.2003,PAGERBUMI,CIGUGUR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46392,46392;46596,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218042004,32.18.04.2004,KERTAJAYA,CIGUGUR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46392,46392;46596,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218042005,32.18.04.2005,BUNISARI,CIGUGUR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46392,46392;46596,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218042006,32.18.04.2006,CAMPAKA,CIGUGUR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46392,46392;46596,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218042007,32.18.04.2007,HARUMANDALA,CIGUGUR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46392,46392;46596,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218052001,32.18.05.2001,KARANGKAMIRI,LANGKAPLANCAR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46391,46391;46591,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218052002,32.18.05.2002,CIMANGGU,LANGKAPLANCAR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46391,46391;46591,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218052003,32.18.05.2003,LANGKAPLANCAR,LANGKAPLANCAR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46391,46391;46591,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218052004,32.18.05.2004,PANGKALAN,LANGKAPLANCAR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46391,46391;46591,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218052005,32.18.05.2005,BOJONGKONDANG,LANGKAPLANCAR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46391,46391;46591,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218052006,32.18.05.2006,BANGUNJAYA,LANGKAPLANCAR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46391,46391;46591,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218052007,32.18.05.2007,JAYASARI,LANGKAPLANCAR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46391,46391;46591,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218052008,32.18.05.2008,JADIMULYA,LANGKAPLANCAR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46391,46391;46591,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218052009,32.18.05.2009,JADIKARYA,LANGKAPLANCAR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46391,46391;46591,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218052010,32.18.05.2010,BOJONG,LANGKAPLANCAR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46391,46391;46591,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218052011,32.18.05.2011,BANGUNKARYA,LANGKAPLANCAR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46391,46391;46591,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218052012,32.18.05.2012,SUKAMULYA,LANGKAPLANCAR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46391,46391;46591,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218052013,32.18.05.2013,MEKARWANGI,LANGKAPLANCAR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46391,46391;46591,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218052014,32.18.05.2014,CISARUA,LANGKAPLANCAR,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46391,46391;46591,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218052015,32.18.05.2015,BUNGUR RAYA,LANGKAPLANCAR,KAB. PANGANDARAN,unresolved_do_not_guess,review_required,,46391;46591,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3218062001,32.18.06.2001,SUKAMAJU,MANGUNJAYA,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46371,46371;46571,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218062002,32.18.06.2002,KERTAJAYA,MANGUNJAYA,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46371,46371;46571,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218062003,32.18.06.2003,MANGUNJAYA,MANGUNJAYA,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46371,46371;46571,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218062004,32.18.06.2004,SINDANGJAYA,MANGUNJAYA,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46371,46371;46571,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218062005,32.18.06.2005,JANGRAGA,MANGUNJAYA,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46371,46371;46571,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218072001,32.18.07.2001,PANYUTRAN,PADAHERANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46384,46384;46596,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218072002,32.18.07.2002,CIGANJENG,PADAHERANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46372,46372;46584,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218072003,32.18.07.2003,KARANGSARI,PADAHERANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46384,46384;46584,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218072004,32.18.07.2004,SUKANAGARA,PADAHERANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46267,46267;46584,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218072005,32.18.07.2005,PALEDAH,PADAHERANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46384,46384;46584,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218072006,32.18.07.2006,KARANGPAWITAN,PADAHERANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46384,46384;46584,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218072007,32.18.07.2007,PADAHERANG,PADAHERANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46384,46384;46584,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218072008,32.18.07.2008,KEDUNGWULUH,PADAHERANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46384,46384;46584,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218072009,32.18.07.2009,CIBOGO,PADAHERANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46384,46384;46584,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218072010,32.18.07.2010,PASIRGEULIS,PADAHERANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46384,46384;46584,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218072011,32.18.07.2011,BOJONGSARI,PADAHERANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46384,46384;46584,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218072012,32.18.07.2012,SINDANGWANGI,PADAHERANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46384,46384;46584,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218072013,32.18.07.2013,MARUYUNGSARI,PADAHERANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46384,46384;46584,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218072014,32.18.07.2014,KARANGMULYA,PADAHERANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46384,46384;46584,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218082001,32.18.08.2001,PUTRAPINGGAN,KALIPUCANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46397,46397;46597,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218082002,32.18.08.2002,EMPLAK,KALIPUCANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46397,46397;46597,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218082003,32.18.08.2003,BAGOLO,KALIPUCANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46397,46397;46597,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218082004,32.18.08.2004,PAMOTAN,KALIPUCANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46397,46397;46597,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218082005,32.18.08.2005,KALIPUCANG,KALIPUCANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46397,46397;46597,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218082006,32.18.08.2006,CIBULUH,KALIPUCANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46397,46397;46597,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218082007,32.18.08.2007,BANJARHARJA,KALIPUCANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46397,46397;46597,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218082008,32.18.08.2008,TUNGGILIS,KALIPUCANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46397,46397;46597,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218082009,32.18.08.2009,CIPARAKAN,KALIPUCANG,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46397,46397;46596,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218092001,32.18.09.2001,BABAKAN,PANGANDARAN,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46396,46396;46596,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218092002,32.18.09.2002,SUKAHURIP,PANGANDARAN,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46396,46396;46596,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218092003,32.18.09.2003,PURBAHAYU,PANGANDARAN,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46396,46396;46596,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218092004,32.18.09.2004,PANGANDARAN,PANGANDARAN,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46396,46396;46596,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218092005,32.18.09.2005,WONOHARJO,PANGANDARAN,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46396,46396;46596,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218092006,32.18.09.2006,SIDOMULYO,PANGANDARAN,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46396,46396;46596,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218092007,32.18.09.2007,PANANJUNG,PANGANDARAN,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46396,46396;46596,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218092008,32.18.09.2008,PAGERGUNUNG,PANGANDARAN,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46396,46396;46596,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218102001,32.18.10.2001,SIDAMULIH,SIDAMULIH,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46365,46365;46565,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218102002,32.18.10.2002,CIKALONG,SIDAMULIH,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46365,46365;46565,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218102003,32.18.10.2003,SUKARESIK,SIDAMULIH,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46365,46365;46565,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218102004,32.18.10.2004,CIKEMBULAN,SIDAMULIH,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46365,46365;46565,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218102005,32.18.10.2005,PAJATEN,SIDAMULIH,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46365,46365;46565,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218102006,32.18.10.2006,KERSARATU,SIDAMULIH,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46365,46365;46565,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3218102007,32.18.10.2007,KALIJATI,SIDAMULIH,KAB. PANGANDARAN,candidate_review_only,corroborated_candidate,46365,46365;46565,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3271011001,32.71.01.1001,BATU TULIS,BOGOR SELATAN,KOTA BOGOR,unresolved_do_not_guess,review_required,,16131;16133,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3271011010,32.71.01.1010,RANCAMAYA,BOGOR SELATAN,KOTA BOGOR,candidate_review_only,corroborated_candidate,16139,16138;16139,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3271031007,32.71.03.1007,TEGALLEGA,BOGOR TENGAH,KOTA BOGOR,unresolved_do_not_guess,review_required,,16127;16129,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3271041014,32.71.04.1014,PASIR MULYA,BOGOR BARAT,KOTA BOGOR,candidate_review_only,corroborated_candidate,16118,16118;16119,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3271061005,32.71.06.1005,KEDUNG WARINGIN,TANAH SAREAL,KOTA BOGOR,unresolved_do_not_guess,review_required,,16163;16164,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3272011004,32.72.01.1004,KARANG TENGAH,GUNUNGPUYUH,KOTA SUKABUMI,unresolved_do_not_guess,review_required,,43121;43124,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3272021003,32.72.02.1003,GUNUNGPARANG,CIKOLE,KOTA SUKABUMI,candidate_review_only,corroborated_candidate,43111,43111;43112,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3272031001,32.72.03.1001,CITAMIANG,CITAMIANG,KOTA SUKABUMI,candidate_review_only,corroborated_candidate,43143,43143;43144,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3272051001,32.72.05.1001,BAROS,BAROS,KOTA SUKABUMI,unresolved_do_not_guess,review_required,,42173;43161;43167,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3272051004,32.72.05.1004,SUDAJAYA HILIR,BAROS,KOTA SUKABUMI,unresolved_do_not_guess,review_required,,43161;43167,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3272061001,32.72.06.1001,CIPANENGAH,LEMBURSITU,KOTA SUKABUMI,candidate_review_only,corroborated_candidate,43134,43134;43168,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3272061002,32.72.06.1002,SITUMEKAR,LEMBURSITU,KOTA SUKABUMI,candidate_review_only,corroborated_candidate,43169,43168;43169,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3272061003,32.72.06.1003,LEMBURSITU,LEMBURSITU,KOTA SUKABUMI,candidate_review_only,corroborated_candidate,43169,43168;43169,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3272061005,32.72.06.1005,SINDANGSARI,LEMBURSITU,KOTA SUKABUMI,candidate_review_only,corroborated_candidate,43167,43167;43168,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3272071001,32.72.07.1001,CIBEUREUM HILIR,CIBEUREUM,KOTA SUKABUMI,unresolved_do_not_guess,review_required,,43164;43165,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3272071002,32.72.07.1002,BABAKAN,CIBEUREUM,KOTA SUKABUMI,candidate_review_only,corroborated_candidate,43142,43142;43163,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273041005,32.73.04.1005,SUKA ASIH,BOJONGLOA KALER,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40231,40231;40233,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273141003,32.73.14.1003,CICADAS,CIBEUNYING KIDUL,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40121,40121;40126,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273141004,32.73.14.1004,SUKAMAJU,CIBEUNYING KIDUL,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40121,40121;40127,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273141006,32.73.14.1006,PASIRLAYUNG,CIBEUNYING KIDUL,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40192,40128;40192,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273161002,32.73.16.1002,KEBUN JAYANTI,KIARACONDONG,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40281,40281;40284,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273181003,32.73.18.1003,NEGLASARI,CIBEUNYING KALER,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40124,40123;40124,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273181004,32.73.18.1004,CIGADUNG,CIBEUNYING KALER,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40191,40123;40191,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273191004,32.73.19.1004,BABAKAN CIAMIS,SUMUR BANDUNG,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40117,40113;40117,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273211002,32.73.21.1002,WATES,BANDUNG KIDUL,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40256,40256;40269,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273211004,32.73.21.1004,KUJANGSARI,BANDUNG KIDUL,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40287,40268;40287,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273221003,32.73.22.1003,CIJAURA,BUAHBATU,KOTA BANDUNG,unresolved_do_not_guess,review_required,,40286;40287,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3273231003,32.73.23.1003,MUNJAHLEGA,RANCASARI,KOTA BANDUNG,unresolved_do_not_guess,review_required,,40292;40295,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3273231004,32.73.23.1004,MEKARMULYA,RANCASARI,KOTA BANDUNG,unresolved_do_not_guess,review_required,,40292;40298,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3273241002,32.73.24.1002,CISARANTEN BINA HARAPAN,ARCAMANIK,KOTA BANDUNG,unresolved_do_not_guess,review_required,,40293;40294,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3273241004,32.73.24.1004,SINDANGLAYA/CISANTRE N ENDAH,ARCAMANIK,KOTA BANDUNG,unresolved_do_not_guess,review_required,,40293;40399,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3273251001,32.73.25.1001,PALASARI,CIBIRU,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40615,40299;40615,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273251002,32.73.25.1002,CIPADUNG,CIBIRU,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40614,40299;40614,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273251003,32.73.25.1003,PASIR BIRU,CIBIRU,KOTA BANDUNG,unresolved_do_not_guess,review_required,,40299;40615,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3273251004,32.73.25.1004,CISURUPAN,CIBIRU,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40614,40299;40614,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273261003,32.73.26.1003,PASIR ENDAH,UJUNGBERUNG,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40619,40199;40619,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273261004,32.73.26.1004,CIGENDING,UJUNGBERUNG,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40611,40199;40611,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273261005,32.73.26.1005,PASIRWANGI,UJUNGBERUNG,KOTA BANDUNG,unresolved_do_not_guess,review_required,,40199;40618,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3273261006,32.73.26.1006,PASIRJATI,UJUNGBERUNG,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40616,40199;40616,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273261007,32.73.26.1007,PASANGGRAHAN,UJUNGBERUNG,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40617,40199;40617,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273271001,32.73.27.1001,CIMENERANG,GEDEBAGE,KOTA BANDUNG,unresolved_do_not_guess,review_required,,40294;40295,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3273271002,32.73.27.1002,CISANTREN KIDUL,GEDEBAGE,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40294,40294;40295,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273271003,32.73.27.1003,RANCABOLANG,GEDEBAGE,KOTA BANDUNG,unresolved_do_not_guess,review_required,,40294;40295,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3273271004,32.73.27.1004,RANCANUMPANG,GEDEBAGE,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40294,40294;40295,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273281001,32.73.28.1001,CIPADUNG KULON,PANYILEUKAN,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40614,40298;40614,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273281002,32.73.28.1002,CIPADUNG KIDUL,PANYILEUKAN,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40614,40298;40614,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273281003,32.73.28.1003,CIPADUNG WETAN,PANYILEUKAN,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40614,40298;40614,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3273281004,32.73.28.1004,MEKAR MULYA,PANYILEUKAN,KOTA BANDUNG,unresolved_do_not_guess,review_required,,40298;40614,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3273291001,32.73.29.1001,CISARANTEN WETAN,CINAMBO,KOTA BANDUNG,unresolved_do_not_guess,review_required,,40294;40296,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3273291002,32.73.29.1002,PAKEMITAN,CINAMBO,KOTA BANDUNG,unresolved_do_not_guess,review_required,,40294;40296,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3273291003,32.73.29.1003,SUKAMULYA,CINAMBO,KOTA BANDUNG,unresolved_do_not_guess,review_required,,40294;40296,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3273291004,32.73.29.1004,BABAKAN PENGHULU,CINAMBO,KOTA BANDUNG,unresolved_do_not_guess,review_required,,40294;40296,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3273301001,32.73.30.1001,JATIHANDAP,MANDALAJATI,KOTA BANDUNG,candidate_review_only,corroborated_candidate,40195,40193;40195,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
