village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code,postal_code_candidate,candidate_status,candidate_sources,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_candidates,verification_status,confidence,review_required,selected_reason,administrative_resolution_applied,former_village_code,source_village_codes,source_ids,source_rows,snapshot,unresolved_pattern
32.01.40.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.40,TENJOLAYA,GUNUNG MULYA,,,,,16273,16273,16371,16273;16371,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.40.2007;open_data_jabar:32.01.40.2007;kodepos_dev:32.01.40.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:436;open_data_jabar:17831;kodepos_dev:436,2026-08-11,government_sources_agree_api_differs
32.02.01.2002,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,TONJONG,,,,,43318,43318,43364,43318;43364,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.01.2002;open_data_jabar:32.02.01.2002;kodepos_dev:32.02.01.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:438;open_data_jabar:17833;kodepos_dev:438,2026-08-11,government_sources_agree_api_differs
32.02.01.2003,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,CITEPUS,,,,,43313,43313,43364,43313;43364,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.01.2003;open_data_jabar:32.02.01.2003;kodepos_dev:32.02.01.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:439;open_data_jabar:17834;kodepos_dev:439,2026-08-11,government_sources_agree_api_differs
32.02.01.2004,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,BUNIWANGI,,,,,43314,43314,43364,43314;43364,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.01.2004;open_data_jabar:32.02.01.2004;kodepos_dev:32.02.01.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:440;open_data_jabar:17835;kodepos_dev:440,2026-08-11,government_sources_agree_api_differs
32.02.01.2006,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,PASIRSUREN,,,,,43317,43317,43364,43317;43364,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.01.2006;open_data_jabar:32.02.01.2006;kodepos_dev:32.02.01.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:442;open_data_jabar:17838;kodepos_dev:442,2026-08-11,government_sources_agree_api_differs
32.02.01.2008,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,CITARIK,,,,,43312,43312,43364,43312;43364,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.01.2008;open_data_jabar:32.02.01.2008;kodepos_dev:32.02.01.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:444;open_data_jabar:17840;kodepos_dev:444,2026-08-11,government_sources_agree_api_differs
32.02.12.2003,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.12,NAGRAK,NAGRAK UTARA,,,,,43356,43356,43352,43352;43356,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.12.2003;open_data_jabar:32.02.12.2003;kodepos_dev:32.02.12.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:545;open_data_jabar:17952;kodepos_dev:545,2026-08-11,government_sources_agree_api_differs
32.02.12.2004,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.12,NAGRAK,CISARUA,,,,,43356,43356,43352,43352;43356,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.12.2004;open_data_jabar:32.02.12.2004;kodepos_dev:32.02.12.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:546;open_data_jabar:17953;kodepos_dev:546,2026-08-11,government_sources_agree_api_differs
32.02.12.2009,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.12,NAGRAK,BALEKAMBANG,,,,,43356,43356,43352,43352;43356,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.12.2009;open_data_jabar:32.02.12.2009;kodepos_dev:32.02.12.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:547;open_data_jabar:17954;kodepos_dev:547,2026-08-11,government_sources_agree_api_differs
32.02.12.2013,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.12,NAGRAK,NAGRAK SELATAN,,,,,43356,43356,43352,43352;43356,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.12.2013;open_data_jabar:32.02.12.2013;kodepos_dev:32.02.12.2013,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:551;open_data_jabar:17958;kodepos_dev:551,2026-08-11,government_sources_agree_api_differs
32.02.24.1013,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.24,SURADE,SURADE,,,,,43379,43379,43179,43179;43379,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.24.1013;open_data_jabar:32.02.24.1013;kodepos_dev:32.02.24.1013,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:650;open_data_jabar:18056;kodepos_dev:639,2026-08-11,government_sources_agree_api_differs
32.02.26.2007,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.26,CIRACAP,UJUNG GENTENG,,,,,43376,43376,43176,43176;43376,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.26.2007;open_data_jabar:32.02.26.2007;kodepos_dev:32.02.26.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:663;open_data_jabar:18083;kodepos_dev:663,2026-08-11,government_sources_agree_api_differs
32.02.26.2008,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.26,CIRACAP,PANGUMBAHAN,,,,,43376,43376,43176,43176;43376,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.26.2008;open_data_jabar:32.02.26.2008;kodepos_dev:32.02.26.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:664;open_data_jabar:18084;kodepos_dev:664,2026-08-11,government_sources_agree_api_differs
32.02.27.2001,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.27,GUNUNGGURUH,CIKUJANG,,,,,43346,43346,43156,43156;43346,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.27.2001;open_data_jabar:32.02.27.2001;kodepos_dev:32.02.27.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:665;open_data_jabar:18085;kodepos_dev:665,2026-08-11,government_sources_agree_api_differs
32.02.27.2002,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.27,GUNUNGGURUH,GUNUNGGURUH,,,,,43346,43346,43156,43156;43346,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.27.2002;open_data_jabar:32.02.27.2002;kodepos_dev:32.02.27.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:666;open_data_jabar:18086;kodepos_dev:666,2026-08-11,government_sources_agree_api_differs
32.02.27.2003,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.27,GUNUNGGURUH,CIBENTANG,,,,,43346,43346,43156,43156;43346,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.27.2003;open_data_jabar:32.02.27.2003;kodepos_dev:32.02.27.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:667;open_data_jabar:18087;kodepos_dev:667,2026-08-11,government_sources_agree_api_differs
32.02.27.2004,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.27,GUNUNGGURUH,SIRNARESMI,,,,,43346,43346,43156,43156;43346,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.27.2004;open_data_jabar:32.02.27.2004;kodepos_dev:32.02.27.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:668;open_data_jabar:18088;kodepos_dev:668,2026-08-11,government_sources_agree_api_differs
32.02.27.2005,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.27,GUNUNGGURUH,KEBONMANGGU,,,,,43346,43346,43156,43156;43346,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.27.2005;open_data_jabar:32.02.27.2005;kodepos_dev:32.02.27.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:669;open_data_jabar:18089;kodepos_dev:669,2026-08-11,government_sources_agree_api_differs
32.02.27.2006,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.27,GUNUNGGURUH,CIBOLANG,,,,,43346,43346,43156,43156;43346,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.27.2006;open_data_jabar:32.02.27.2006;kodepos_dev:32.02.27.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:670;open_data_jabar:18090;kodepos_dev:670,2026-08-11,government_sources_agree_api_differs
32.02.27.2007,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.27,GUNUNGGURUH,MANGKALAYA,,,,,43346,43346,43156,43156;43346,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.27.2007;open_data_jabar:32.02.27.2007;kodepos_dev:32.02.27.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:671;open_data_jabar:18091;kodepos_dev:671,2026-08-11,government_sources_agree_api_differs
32.02.32.2006,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.32,SUKABUMI,PERBAWATI,,,,,43341,43341,43151,43151;43341,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.32.2006;open_data_jabar:32.02.32.2006;kodepos_dev:32.02.32.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:716;open_data_jabar:18142;kodepos_dev:716,2026-08-11,government_sources_agree_api_differs
32.02.45.2008,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.45,TEGALBULEUD,SIRNAMEKAR,,,,,43386,43386,43186,43186;43386,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.45.2008;open_data_jabar:32.02.45.2008;kodepos_dev:32.02.45.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:810;open_data_jabar:18246;kodepos_dev:810,2026-08-11,government_sources_agree_api_differs
32.03.01.2005,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.01,CIANJUR,LIMBANGANSARI,,,,,43218,43218,43211,43211;43218,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.03.01.2005;open_data_jabar:32.03.01.2005;kodepos_dev:32.03.01.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:827;open_data_jabar:18272;kodepos_dev:833,2026-08-11,government_sources_agree_api_differs
32.03.02.2002,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.02,WARUNGKONDANG,JAMBUDIPA,,,,,43261,43261,43260,43260;43261,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.03.02.2002;open_data_jabar:32.03.02.2002;kodepos_dev:32.03.02.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:834;open_data_jabar:18273;kodepos_dev:834,2026-08-11,government_sources_agree_api_differs
32.03.02.2006,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.02,WARUNGKONDANG,CISARANDI,,,,,43261,43261,43260,43260;43261,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.03.02.2006;open_data_jabar:32.03.02.2006;kodepos_dev:32.03.02.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:835;open_data_jabar:18274;kodepos_dev:835,2026-08-11,government_sources_agree_api_differs
32.03.02.2007,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.02,WARUNGKONDANG,CIKAROYA,,,,,43261,43261,43260,43260;43261,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.03.02.2007;open_data_jabar:32.03.02.2007;kodepos_dev:32.03.02.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:836;open_data_jabar:18275;kodepos_dev:836,2026-08-11,government_sources_agree_api_differs
32.03.02.2008,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.02,WARUNGKONDANG,BUNIKASIH,,,,,43261,43261,43260,43260;43261,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.03.02.2008;open_data_jabar:32.03.02.2008;kodepos_dev:32.03.02.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:837;open_data_jabar:18276;kodepos_dev:837,2026-08-11,government_sources_agree_api_differs
32.03.02.2009,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.02,WARUNGKONDANG,CIWALEN,,,,,43261,43261,43260,43260;43261,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.03.02.2009;open_data_jabar:32.03.02.2009;kodepos_dev:32.03.02.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:838;open_data_jabar:18277;kodepos_dev:838,2026-08-11,government_sources_agree_api_differs
32.03.02.2010,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.02,WARUNGKONDANG,TEGALLEGA,,,,,43261,43261,43260,43260;43261,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.03.02.2010;open_data_jabar:32.03.02.2010;kodepos_dev:32.03.02.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:839;open_data_jabar:18278;kodepos_dev:839,2026-08-11,government_sources_agree_api_differs
