id,kode_bps_provinsi,nama_bps_provinsi,kode_kemendagri_provinsi,nama_kemendagri_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,kode_pos,tahun
41712,35,JAWA TIMUR,35,JAWA TIMUR,3505,KABUPATEN BLITAR,3505120,SELOREJO,,SELOREJO,3505120003,NGRECO,35.05.21.2010,NGRECO,66192,2023
41713,35,JAWA TIMUR,35,JAWA TIMUR,3505,KABUPATEN BLITAR,3505100,SELOPURO,,SELOPURO,3505100002,MANDESAN,35.05.22.2001,MANDESAN,66184,2023
41714,35,JAWA TIMUR,35,JAWA TIMUR,3505,KABUPATEN BLITAR,3505100,SELOPURO,,SELOPURO,3505100005,JATITENGAH,35.05.22.2002,JATITENGAH,66184,2023
41715,35,JAWA TIMUR,35,JAWA TIMUR,3505,KABUPATEN BLITAR,3505100,SELOPURO,,SELOPURO,3505100006,JAMBEWANGI,35.05.22.2003,JAMBEWANGI,66184,2023
41716,35,JAWA TIMUR,35,JAWA TIMUR,3505,KABUPATEN BLITAR,3505100,SELOPURO,,SELOPURO,3505100003,SELOPURO,35.05.22.2004,SELOPURO,66184,2023
41717,35,JAWA TIMUR,35,JAWA TIMUR,3505,KABUPATEN BLITAR,3505100,SELOPURO,,SELOPURO,3505100007,TEGALREJO,35.05.22.2005,TEGALREJO,66184,2023
41718,35,JAWA TIMUR,35,JAWA TIMUR,3505,KABUPATEN BLITAR,3505100,SELOPURO,,SELOPURO,3505100004,PLOSO,35.05.22.2006,PLOSO,66184,2023
41719,35,JAWA TIMUR,35,JAWA TIMUR,3505,KABUPATEN BLITAR,3505100,SELOPURO,,SELOPURO,3505100008,POPOH,35.05.22.2007,POPOH,66184,2023
4172,11,ACEH,11,ACEH,1102,KABUPATEN ACEH SINGKIL,1102032,DANAU PARIS,10-11-11,DANAU PARIS,1102032003,SIKORAN,11.10.11.2003,SIKORAN,24784,2023
41720,35,JAWA TIMUR,35,JAWA TIMUR,3505,KABUPATEN BLITAR,3505100,SELOPURO,,SELOPURO,3505100001,MRONJO,35.05.22.2008,MRONJO,66184,2023
41721,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506020,SEMEN,,SEMEN,3506020004,BULU,35.06.01.2001,BULU,64161,2023
41722,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506020,SEMEN,,SEMEN,3506020003,SIDOMULYO,35.06.01.2002,SIDOMULYO,64161,2023
41723,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506020,SEMEN,,SEMEN,3506020002,PUHRUBUH,35.06.01.2003,PUHRUBUH,64161,2023
41724,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506020,SEMEN,,SEMEN,3506020001,SELOPANGGUNG,35.06.01.2004,SELOPANGGUNG,64161,2023
41725,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506020,SEMEN,,SEMEN,3506020007,KANYORAN,35.06.01.2005,KANYORAN,64161,2023
41726,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506020,SEMEN,,SEMEN,3506020006,PUHSARANG,35.06.01.2006,PUHSARANG,64161,2023
41727,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506020,SEMEN,,SEMEN,3506020005,BOBANG,35.06.01.2007,BOBANG,64161,2023
41728,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506020,SEMEN,,SEMEN,3506020012,SEMEN,35.06.01.2008,SEMEN,64161,2023
41729,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506020,SEMEN,,SEMEN,3506020011,TITIK,35.06.01.2009,TITIK,64161,2023
4173,11,ACEH,11,ACEH,1102,KABUPATEN ACEH SINGKIL,1102032,DANAU PARIS,10-11-11,DANAU PARIS,1102032006,SITUBUH-TUBUH,11.10.11.2004,SITUBUH-TUBUH,24784,2023
41730,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506020,SEMEN,,SEMEN,3506020010,KEDAK,35.06.01.2010,KEDAK,64161,2023
41731,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506020,SEMEN,,SEMEN,3506020009,PAGUNG,35.06.01.2011,PAGUNG,64161,2023
41732,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506020,SEMEN,,SEMEN,3506020008,JOHO,35.06.01.2012,JOHO,64161,2023
41733,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506010,MOJO,,MOJO,3506010013,JUGO,35.06.02.2001,JUGO,64162,2023
41734,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506010,MOJO,,MOJO,3506010012,BLIMBING,35.06.02.2002,BLIMBING,64162,2023
41735,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506010,MOJO,,MOJO,3506010007,PAMONGAN,35.06.02.2003,PAMONGAN,64162,2023
41736,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506010,MOJO,,MOJO,3506010006,PETUNGROTO,35.06.02.2004,PETUNGROTO,64162,2023
41737,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506010,MOJO,,MOJO,3506010001,NGETREP,35.06.02.2005,NGETREP,64162,2023
41738,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506010,MOJO,,MOJO,3506010005,PONGGOK,35.06.02.2006,PONGGOK,64162,2023
41739,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506010,MOJO,,MOJO,3506010002,NGADI,35.06.02.2007,NGADI,64162,2023
4174,11,ACEH,11,ACEH,1102,KABUPATEN ACEH SINGKIL,1102032,DANAU PARIS,10-11-11,DANAU PARIS,1102032005,BISKANG,11.10.11.2005,BISKANG,24784,2023
41740,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506010,MOJO,,MOJO,3506010003,KRANDING,35.06.02.2008,KRANDING,64162,2023
41741,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506010,MOJO,,MOJO,3506010004,MAESAN,35.06.02.2009,MAESAN,64162,2023
41742,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506010,MOJO,,MOJO,3506010008,KEDAWUNG,35.06.02.2010,KEDAWUNG,64162,2023
41743,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506010,MOJO,,MOJO,3506010009,PLOSO,35.06.02.2011,PLOSO,64162,2023
41744,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506010,MOJO,,MOJO,3506010011,KRATON,35.06.02.2012,KRATON,64162,2023
41745,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506010,MOJO,,MOJO,3506010010,TAMBIBENDO,35.06.02.2013,TAMBIBENDO,64162,2023
41746,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506010,MOJO,,MOJO,3506010014,MOJO,35.06.02.2014,MOJO,64162,2023
41747,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506010,MOJO,,MOJO,3506010015,MLATI,35.06.02.2015,MLATI,64162,2023
41748,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506010,MOJO,,MOJO,3506010016,SURAT,35.06.02.2016,SURAT,64162,2023
41749,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506010,MOJO,,MOJO,3506010017,SUKOANYAR,35.06.02.2017,SUKOANYAR,64162,2023
4175,11,ACEH,11,ACEH,1102,KABUPATEN ACEH SINGKIL,1102032,DANAU PARIS,10-11-11,DANAU PARIS,1102032001,SITUBAN MAKMUR,11.10.11.2006,SINTUBAN MAKMUR,24784,2023
41750,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506010,MOJO,,MOJO,3506010018,KENITEN,35.06.02.2018,KENITEN,64162,2023
41751,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506010,MOJO,,MOJO,3506010019,MONDO,35.06.02.2019,MONDO,64162,2023
41752,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506010,MOJO,,MOJO,3506010020,PETOK,35.06.02.2020,PETOK,64162,2023
41753,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506040,KRAS,,KRAS,3506040001,SETONOREJO,35.06.03.2001,SETONOREJO,64172,2023
41754,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506040,KRAS,,KRAS,3506040002,PELAS,35.06.03.2002,PELAS,64172,2023
41755,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506040,KRAS,,KRAS,3506040003,BLEBER,35.06.03.2003,BLEBER,64172,2023
41756,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506040,KRAS,,KRAS,3506040006,BUTUH,35.06.03.2004,BUTUH,64172,2023
41757,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506040,KRAS,,KRAS,3506040007,JABANG,35.06.03.2005,JABANG,64172,2023
41758,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506040,KRAS,,KRAS,3506040005,MOJOSARI,35.06.03.2006,MOJOSARI,64172,2023
41759,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506040,KRAS,,KRAS,3506040004,REJOMULYO,35.06.03.2007,REJOMULYO,64172,2023
4176,11,ACEH,11,ACEH,1102,KABUPATEN ACEH SINGKIL,1102033,SURO,10-11-12,SURO MAKMUR,1102033011,SURO BARU,11.10.12.2001,SURO,24784,2023
41760,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506040,KRAS,,KRAS,3506040008,KARANGTALUN,35.06.03.2008,KARANGTALUN,64172,2023
41761,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506040,KRAS,,KRAS,3506040009,NYAWANGAN,35.06.03.2009,NYAWANGAN,64172,2023
41762,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506040,KRAS,,KRAS,3506040015,PURWODADI,35.06.03.2010,PURWODADI,64172,2023
41763,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506040,KRAS,,KRAS,3506040010,KRAS,35.06.03.2011,KRAS,64172,2023
41764,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506040,KRAS,,KRAS,3506040011,BENDOSARI,35.06.03.2012,BENDOSARI,64172,2023
41765,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506040,KRAS,,KRAS,3506040013,KANIGORO,35.06.03.2013,KANIGORO,64172,2023
41766,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506040,KRAS,,KRAS,3506040012,KRANDANG,35.06.03.2014,KRANDANG,64172,2023
41767,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506040,KRAS,,KRAS,3506040014,BANJARANYAR,35.06.03.2015,BANJARANYAR,64172,2023
41768,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506040,KRAS,,KRAS,3506040016,JAMBEAN,35.06.03.2016,JAMBEAN,64172,2023
41769,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506030,NGADILUWIH,,NGADILUWIH,3506030001,TALES,35.06.04.2001,TALES,64171,2023
4177,11,ACEH,11,ACEH,1102,KABUPATEN ACEH SINGKIL,1102033,SURO,10-11-12,SURO MAKMUR,1102033010,PANGKALAN SULAMPI,11.10.12.2002,PANGKALAN SULAMPI,24784,2023
41770,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506030,NGADILUWIH,,NGADILUWIH,3506030004,SEKETI,35.06.04.2002,SEKETI,64171,2023
41771,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506030,NGADILUWIH,,NGADILUWIH,3506030005,BANGGLE,35.06.04.2003,BANGGLE,64171,2023
41772,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506030,NGADILUWIH,,NGADILUWIH,3506030003,BRANGGAHAN,35.06.04.2004,BRANGGAHAN,64171,2023
41773,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506030,NGADILUWIH,,NGADILUWIH,3506030002,SLUMBUNG,35.06.04.2005,SLUMBUNG,64171,2023
41774,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506030,NGADILUWIH,,NGADILUWIH,3506030008,DUKUH,35.06.04.2006,DUKUH,64171,2023
41775,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506030,NGADILUWIH,,NGADILUWIH,3506030007,PURWOKERTO,35.06.04.2007,PURWOKERTO,64171,2023
41776,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506030,NGADILUWIH,,NGADILUWIH,3506030006,NGADILUWIH,35.06.04.2008,NGADILUWIH,64171,2023
41777,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506030,NGADILUWIH,,NGADILUWIH,3506030012,BADAL,35.06.04.2009,BADAL,64171,2023
41778,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506030,NGADILUWIH,,NGADILUWIH,3506030013,BADAL PANDEAN,35.06.04.2010,BADAL PANDEAN,64171,2023
41779,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506030,NGADILUWIH,,NGADILUWIH,3506030011,REMBANG,35.06.04.2011,REMBANG,64171,2023
4178,11,ACEH,11,ACEH,1102,KABUPATEN ACEH SINGKIL,1102033,SURO,10-11-12,SURO MAKMUR,1102033009,BULU SEMA,11.10.12.2003,BULU SEMA,24784,2023
41780,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506030,NGADILUWIH,,NGADILUWIH,3506030009,REMBANGKEPUH,35.06.04.2012,REMBANGKEPUH,64171,2023
41781,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506030,NGADILUWIH,,NGADILUWIH,3506030010,BEDUG,35.06.04.2013,BEDUG,64171,2023
41782,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506030,NGADILUWIH,,NGADILUWIH,3506030016,MANGUNREJO,35.06.04.2014,MANGUNREJO,64171,2023
41783,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506030,NGADILUWIH,,NGADILUWIH,3506030015,BANJAREJO,35.06.04.2015,BANJAREJO,64171,2023
41784,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506030,NGADILUWIH,,NGADILUWIH,3506030014,WONOREJO,35.06.04.2016,WONOREJO,64171,2023
41785,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506060,KANDAT,,KANDAT,3506060001,SUMBERJO,35.06.05.2001,SUMBEREJO,64173,2023
41786,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506060,KANDAT,,KANDAT,3506060003,SELOSARI,35.06.05.2002,SELOSARI,64173,2023
41787,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506060,KANDAT,,KANDAT,3506060002,KARANGREJO,35.06.05.2003,KARANGREJO,64173,2023
41788,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506060,KANDAT,,KANDAT,3506060004,KANDAT,35.06.05.2004,KANDAT,64173,2023
41789,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506060,KANDAT,,KANDAT,3506060005,CENDONO,35.06.05.2005,CENDONO,64173,2023
4179,11,ACEH,11,ACEH,1102,KABUPATEN ACEH SINGKIL,1102033,SURO,10-11-12,SURO MAKMUR,1102033008,LAE BANGUN,11.10.12.2004,LAE BANGUN,24784,2023
41790,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506060,KANDAT,,KANDAT,3506060006,RINGINSARI,35.06.05.2006,RINGINSARI,64173,2023
41791,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506060,KANDAT,,KANDAT,3506060007,TEGALAN,35.06.05.2007,TEGALAN,64173,2023
41792,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506060,KANDAT,,KANDAT,3506060008,NGLETIH,35.06.05.2008,NGLETIH,64137,2023
41793,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506060,KANDAT,,KANDAT,3506060009,PURWOREJO,35.06.05.2009,PURWOREJO,64173,2023
41794,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506060,KANDAT,,KANDAT,3506060010,PULE,35.06.05.2010,PULE,64173,2023
41795,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506060,KANDAT,,KANDAT,3506060011,BLABAK,35.06.05.2011,BLABAK,64173,2023
41796,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506060,KANDAT,,KANDAT,3506060012,NGRECO,35.06.05.2012,NGRECO,64173,2023
41797,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506070,WATES,,WATES,3506070001,DUWET,35.06.06.2001,DUWET,64174,2023
41798,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506070,WATES,,WATES,3506070005,POJOK,35.06.06.2002,POJOK,64174,2023
41799,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506070,WATES,,WATES,3506070003,SEGARAN,35.06.06.2003,SEGARAN,64174,2023
418,11,ACEH,11,ACEH,1104,KABUPATEN ACEH TENGGARA,1104021,BABUL MAKMUR,02-11-06,BABUL MAKMUR,1104021026,DESKI JAYA,11.02.06.2026,LAWE DESKY JAYA,24674,2023
4180,11,ACEH,11,ACEH,1102,KABUPATEN ACEH SINGKIL,1102033,SURO,10-11-12,SURO MAKMUR,1102033002,ALUR LINCI,11.10.12.2005,ALUR LINCI,24784,2023
41800,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506070,WATES,,WATES,3506070004,GADUNGAN,35.06.06.2004,GADUNGAN,64174,2023
41801,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506070,WATES,,WATES,3506070007,WATES,35.06.06.2005,WATES,55651,2023
41802,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506070,WATES,,WATES,3506070002,TAWANG,35.06.06.2006,TAWANG,64174,2023
41803,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506070,WATES,,WATES,3506070008,JAJAR,35.06.06.2007,JAJAR,64174,2023
41804,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506070,WATES,,WATES,3506070009,TUNGE,35.06.06.2008,TUNGE,64174,2023
41805,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506070,WATES,,WATES,3506070010,TEMPUREJO,35.06.06.2009,TEMPUREJO,64174,2023
41806,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506070,WATES,,WATES,3506070011,PLAOSAN,35.06.06.2010,PLAOSAN,64174,2023
41807,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506070,WATES,,WATES,3506070012,KARANGANYAR,35.06.06.2011,KARANGANYAR,64174,2023
41808,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506070,WATES,,WATES,3506070006,WONOREJO,35.06.06.2012,WONOREJO,64174,2023
41809,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506070,WATES,,WATES,3506070014,PAGU,35.06.06.2013,PAGU,64174,2023
4181,11,ACEH,11,ACEH,1102,KABUPATEN ACEH SINGKIL,1102033,SURO,10-11-12,SURO MAKMUR,1102033006,SIOMPIN,11.10.12.2006,SIOMPIN,24784,2023
41810,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506070,WATES,,WATES,3506070015,JOHO,35.06.06.2014,JOHO,64174,2023
41811,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506070,WATES,,WATES,3506070016,SILIR,35.06.06.2015,SILIR,64174,2023
41812,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506070,WATES,,WATES,3506070013,SUMBERAGUNG,35.06.06.2016,SUMBERAGUNG,64174,2023
41813,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506070,WATES,,WATES,3506070018,SIDOMULYO,35.06.06.2017,SIDOMULYO,64174,2023
41814,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506070,WATES,,WATES,3506070017,JANTI,35.06.06.2018,JANTI,64174,2023
41815,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506080,NGANCAR,,NGANCAR,3506080004,SEMPU,35.06.07.2001,SEMPU,64291,2023
41816,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506080,NGANCAR,,NGANCAR,3506080007,PANDANTOYO,35.06.07.2002,PANDANTOYO,64291,2023
41817,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506080,NGANCAR,,NGANCAR,3506080002,MARGOURIP,35.06.07.2003,MARGOURIP,64291,2023
41818,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506080,NGANCAR,,NGANCAR,3506080001,BEDALI,35.06.07.2004,BEDALI,64291,2023
41819,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506080,NGANCAR,,NGANCAR,3506080008,KUNJANG,35.06.07.2005,KUNJANG,64156,2023
4182,11,ACEH,11,ACEH,1102,KABUPATEN ACEH SINGKIL,1102033,SURO,10-11-12,SURO MAKMUR,1102033005,KETANGKUHAN,11.10.12.2007,KETANGKUHAN,24784,2023
41820,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506080,NGANCAR,,NGANCAR,3506080003,MANGGIS,35.06.07.2006,MANGGIS,64291,2023
41821,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506080,NGANCAR,,NGANCAR,3506080006,NGANCAR,35.06.07.2007,NGANCAR,64291,2023
41822,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506080,NGANCAR,,NGANCAR,3506080005,SUGIHWARAS,35.06.07.2008,SUGIHWARAS,64291,2023
41823,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506080,NGANCAR,,NGANCAR,3506080010,BABADAN,35.06.07.2009,BABADAN,64291,2023
41824,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506080,NGANCAR,,NGANCAR,3506080009,JAGUL,35.06.07.2010,JAGUL,64291,2023
41825,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506110,PUNCU,,PUNCU,3506110002,PUNCU,35.06.08.2001,PUNCU,64292,2023
41826,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506110,PUNCU,,PUNCU,3506110003,ASMOROBANGUN,35.06.08.2002,ASMOROBANGUN,64292,2023
41827,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506110,PUNCU,,PUNCU,3506110005,MANGGIS,35.06.08.2003,MANGGIS,64292,2023
41828,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506110,PUNCU,,PUNCU,3506110006,SIDOMULYO,35.06.08.2004,SIDOMULYO,64292,2023
41829,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506110,PUNCU,,PUNCU,3506110007,WATUGEDE,35.06.08.2005,WATUGEDE,64292,2023
4183,11,ACEH,11,ACEH,1102,KABUPATEN ACEH SINGKIL,1102033,SURO,10-11-12,SURO MAKMUR,1102033004,KERAS,11.10.12.2008,KERAS,24784,2023
41830,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506110,PUNCU,,PUNCU,3506110008,GADUNGAN,35.06.08.2006,GADUNGAN,64292,2023
41831,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506110,PUNCU,,PUNCU,3506110004,WONOREJO,35.06.08.2007,WONOREJO,64292,2023
41832,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506110,PUNCU,,PUNCU,3506110001,SATAK,35.06.08.2008,SATAK,64292,2023
41833,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506090,PLOSOKLATEN,,PLOSOKLATEN,3506090001,GONDANG,35.06.09.2001,GONDANG,64175,2023
41834,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506090,PLOSOKLATEN,,PLOSOKLATEN,3506090002,KAYUNAN,35.06.09.2002,KAYUNAN,64175,2023
41835,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506090,PLOSOKLATEN,,PLOSOKLATEN,3506090003,PANJER,35.06.09.2003,PANJER,64175,2023
41836,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506090,PLOSOKLATEN,,PLOSOKLATEN,3506090004,JARAK,35.06.09.2004,JARAK,64175,2023
41837,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506090,PLOSOKLATEN,,PLOSOKLATEN,3506090006,PLOSOKIDUL,35.06.09.2005,PLOSO KIDUL,64175,2023
41838,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506090,PLOSOKLATEN,,PLOSOKLATEN,3506090008,PLOSOLOR,35.06.09.2006,PLOSO LOR,64175,2023
41839,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506090,PLOSOKLATEN,,PLOSOKLATEN,3506090007,BRENGGOLO,35.06.09.2007,BRENGGOLO,64175,2023
4184,11,ACEH,11,ACEH,1102,KABUPATEN ACEH SINGKIL,1102033,SURO,10-11-12,SURO MAKMUR,1102033001,MANDUMPANG,11.10.12.2009,MANDUMPANG,24784,2023
41840,35,JAWA TIMUR,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,3506090,PLOSOKLATEN,,PLOSOKLATEN,3506090013,DONGANTI,35.06.09.2008,DONGANTI,64175,2023
