"village_code","province_code","province_name","city_code","city_name","district_code","district_name","village_name","postal_code","postal_code_candidate","candidate_status","candidate_sources","postal_code_diskominfo","postal_code_open_data_jabar","postal_code_kodepos_dev","postal_candidates","verification_status","confidence","review_required","selected_reason","administrative_resolution_applied","former_village_code","source_village_codes","source_ids","source_rows","snapshot","review_case_type","suggested_postal_code","suggestion_basis","unresolved_pattern","district_cluster_id","triplet_cluster_id","affected_rows_if_same_pattern","existing_pos_observation","existing_pos_match","existing_pos_evidence_url","reviewer","review_status","review_decision","reviewed_postal_code","evidence_source_name","evidence_url","evidence_checked_at","evidence_scope","review_notes","second_reviewer","second_review_status"
"32.09.28.2001","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.28","GEGESIK","KEDUNGDALEM","45664","45164","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45664","45164","45164","45164;45664","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.28.2001;open_data_jabar:32.09.28.2001;kodepos_dev:32.09.28.2001","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3195;open_data_jabar:20896;kodepos_dev:3197","2026-08-11","two_source_candidate","45164","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45664","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45664","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.28.2002","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.28","GEGESIK","PANUNGGUL","45664","45164","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45664","45164","45164","45164;45664","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.28.2002;open_data_jabar:32.09.28.2002;kodepos_dev:32.09.28.2002","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3196;open_data_jabar:20897;kodepos_dev:3198","2026-08-11","two_source_candidate","45164","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45664","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45664","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.28.2003","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.28","GEGESIK","GEGESIK WETAN","45664","45164","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45664","45164","45164","45164;45664","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.28.2003;open_data_jabar:32.09.28.2003;kodepos_dev:32.09.28.2003","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3197;open_data_jabar:20898;kodepos_dev:3199","2026-08-11","two_source_candidate","45164","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45664","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45664","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.28.2004","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.28","GEGESIK","GEGESIK KIDUL","45664","45164","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45664","45164","45164","45164;45664","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.28.2004;open_data_jabar:32.09.28.2004;kodepos_dev:32.09.28.2004","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3198;open_data_jabar:20899;kodepos_dev:3200","2026-08-11","two_source_candidate","45164","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45664","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45664","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.28.2005","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.28","GEGESIK","GEGESIK LOR","45664","45164","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45664","45164","45164","45164;45664","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.28.2005;open_data_jabar:32.09.28.2005;kodepos_dev:32.09.28.2005","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3199;open_data_jabar:20900;kodepos_dev:3201","2026-08-11","two_source_candidate","45164","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45664","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45664","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.28.2006","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.28","GEGESIK","GEGESIK KULON","45664","45164","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45664","45164","45164","45164;45664","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.28.2006;open_data_jabar:32.09.28.2006;kodepos_dev:32.09.28.2006","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3200;open_data_jabar:20901;kodepos_dev:3202","2026-08-11","two_source_candidate","45164","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45664","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45664","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.28.2007","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.28","GEGESIK","SLENDRA","45664","45164","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45664","45164","45164","45164;45664","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.28.2007;open_data_jabar:32.09.28.2007;kodepos_dev:32.09.28.2007","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3201;open_data_jabar:20902;kodepos_dev:3203","2026-08-11","two_source_candidate","45164","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45664","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45664","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.28.2008","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.28","GEGESIK","JAGAPURA KIDUL","45664","45164","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45664","45164","45164","45164;45664","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.28.2008;open_data_jabar:32.09.28.2008;kodepos_dev:32.09.28.2008","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3202;open_data_jabar:20904;kodepos_dev:3204","2026-08-11","two_source_candidate","45164","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45664","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45664","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.28.2009","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.28","GEGESIK","JAGAPURA WETAN","45664","45164","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45664","45164","45164","45164;45664","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.28.2009;open_data_jabar:32.09.28.2009;kodepos_dev:32.09.28.2009","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3203;open_data_jabar:20905;kodepos_dev:3205","2026-08-11","two_source_candidate","45164","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45664","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45664","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.28.2010","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.28","GEGESIK","JAGAPURA KULON","45664","45164","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45664","45164","45164","45164;45664","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.28.2010;open_data_jabar:32.09.28.2010;kodepos_dev:32.09.28.2010","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3204;open_data_jabar:20906;kodepos_dev:3206","2026-08-11","two_source_candidate","45164","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45664","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45664","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.28.2011","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.28","GEGESIK","JAGAPURA LOR","45664","45164","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45664","45164","45164","45164;45664","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.28.2011;open_data_jabar:32.09.28.2011;kodepos_dev:32.09.28.2011","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3205;open_data_jabar:20907;kodepos_dev:3207","2026-08-11","two_source_candidate","45164","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45664","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45664","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.28.2012","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.28","GEGESIK","SIBUBUT","45664","45164","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45664","45164","45164","45164;45664","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.28.2012;open_data_jabar:32.09.28.2012;kodepos_dev:32.09.28.2012","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3206;open_data_jabar:20908;kodepos_dev:3208","2026-08-11","two_source_candidate","45164","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45664","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45664","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.28.2013","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.28","GEGESIK","BAYALANGU LOR","45664","45164","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45664","45164","45164","45164;45664","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.28.2013;open_data_jabar:32.09.28.2013;kodepos_dev:32.09.28.2013","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3207;open_data_jabar:20909;kodepos_dev:3209","2026-08-11","two_source_candidate","45164","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45664","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45664","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.28.2014","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.28","GEGESIK","BAYALANGU KIDUL","45664","45164","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45664","45164","45164","45164;45664","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.28.2014;open_data_jabar:32.09.28.2014;kodepos_dev:32.09.28.2014","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3208;open_data_jabar:20910;kodepos_dev:3210","2026-08-11","two_source_candidate","45164","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45664","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45664","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.29.2001","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.29","KALIWEDI","KALIDERES","45665","45165","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45665","45165","45165","45165;45665","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.29.2001;open_data_jabar:32.09.29.2001;kodepos_dev:32.09.29.2001","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3209;open_data_jabar:20911;kodepos_dev:3211","2026-08-11","two_source_candidate","45165","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45665","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45665","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.29.2002","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.29","KALIWEDI","PRAJAWINANGUN KULON","45665","45165","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45665","45165","45165","45165;45665","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.29.2002;open_data_jabar:32.09.29.2002;kodepos_dev:32.09.29.2002","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3210;open_data_jabar:20912;kodepos_dev:3212","2026-08-11","two_source_candidate","45165","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45665","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45665","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.29.2003","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.29","KALIWEDI","PRAJAWINANGUN WETAN","45665","45165","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45665","45165","45165","45165;45665","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.29.2003;open_data_jabar:32.09.29.2003;kodepos_dev:32.09.29.2003","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3211;open_data_jabar:20913;kodepos_dev:3213","2026-08-11","two_source_candidate","45165","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45665","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45665","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.29.2004","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.29","KALIWEDI","UJUNGSEMI","45665","45165","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45665","45165","45165","45165;45665","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.29.2004;open_data_jabar:32.09.29.2004;kodepos_dev:32.09.29.2004","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3212;open_data_jabar:20915;kodepos_dev:3214","2026-08-11","two_source_candidate","45165","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45665","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45665","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.29.2005","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.29","KALIWEDI","WARGABINANGUN","45665","45165","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45665","45165","45165","45165;45665","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.29.2005;open_data_jabar:32.09.29.2005;kodepos_dev:32.09.29.2005","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3213;open_data_jabar:20916;kodepos_dev:3215","2026-08-11","two_source_candidate","45165","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45665","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45665","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.29.2006","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.29","KALIWEDI","KALIWEDI LOR","45665","45165","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45665","45165","45165","45165;45665","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.29.2006;open_data_jabar:32.09.29.2006;kodepos_dev:32.09.29.2006","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3214;open_data_jabar:20917;kodepos_dev:3216","2026-08-11","two_source_candidate","45165","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45665","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45665","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.29.2007","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.29","KALIWEDI","KALIWEDI KIDUL","45665","45165","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45665","45165","45165","45165;45665","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.29.2007;open_data_jabar:32.09.29.2007;kodepos_dev:32.09.29.2007","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3215;open_data_jabar:20918;kodepos_dev:3217","2026-08-11","two_source_candidate","45165","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45665","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45665","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.29.2008","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.29","KALIWEDI","GUWA KIDUL","45665","45165","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45665","45165","45165","45165;45665","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.29.2008;open_data_jabar:32.09.29.2008;kodepos_dev:32.09.29.2008","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3216;open_data_jabar:20919;kodepos_dev:3218","2026-08-11","two_source_candidate","45165","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45665","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45665","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.29.2009","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.29","KALIWEDI","GUWA LOR","45665","45165","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45665","45165","45165","45165;45665","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.29.2009;open_data_jabar:32.09.29.2009;kodepos_dev:32.09.29.2009","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3217;open_data_jabar:20920;kodepos_dev:3219","2026-08-11","two_source_candidate","45165","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45665","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45665","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.31.2001","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.31","DEPOK","CIKEDUK","45641","45155","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45641","45155","45155","45155;45641","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.31.2001;open_data_jabar:32.09.31.2001;kodepos_dev:32.09.31.2001","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3231;open_data_jabar:20935;kodepos_dev:3233","2026-08-11","two_source_candidate","45155","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45641","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45641","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.31.2002","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.31","DEPOK","WARUJAYA","45641","45155","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45641","45155","45155","45155;45641","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.31.2002;open_data_jabar:32.09.31.2002;kodepos_dev:32.09.31.2002","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3232;open_data_jabar:20937;kodepos_dev:3234","2026-08-11","two_source_candidate","45155","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45641","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45641","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.31.2003","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.31","DEPOK","WARUKAWUNG","45641","45155","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45641","45155","45155","45155;45641","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.31.2003;open_data_jabar:32.09.31.2003;kodepos_dev:32.09.31.2003","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3233;open_data_jabar:20938;kodepos_dev:3235","2026-08-11","two_source_candidate","45155","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45641","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45641","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.31.2004","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.31","DEPOK","WARUGEDE","45641","45155","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45641","45155","45155","45155;45641","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.31.2004;open_data_jabar:32.09.31.2004;kodepos_dev:32.09.31.2004","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3234;open_data_jabar:20939;kodepos_dev:3236","2026-08-11","two_source_candidate","45155","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45641","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45641","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.31.2005","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.31","DEPOK","WARUROYOM","45641","45155","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45641","45155","45155","45155;45641","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.31.2005;open_data_jabar:32.09.31.2005;kodepos_dev:32.09.31.2005","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3235;open_data_jabar:20940;kodepos_dev:3237","2026-08-11","two_source_candidate","45155","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45641","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45641","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
