village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code,postal_code_candidate,candidate_status,candidate_sources,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_candidates,verification_status,confidence,review_required,selected_reason,administrative_resolution_applied,former_village_code,source_village_codes,source_ids,source_rows,snapshot,review_case_type,suggested_postal_code,suggestion_basis,unresolved_pattern,district_cluster_id,triplet_cluster_id,affected_rows_if_same_pattern,existing_pos_observation,existing_pos_match,existing_pos_evidence_url,reviewer,review_status,review_decision,reviewed_postal_code,evidence_source_name,evidence_url,evidence_checked_at,evidence_scope,review_notes,second_reviewer,second_review_status
32.06.11.2001,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.11,BOJONGGAMBIR,BOJONGKAPOL,,,,,46475,46475,46476,46475;46476,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.11.2001;open_data_jabar:32.06.11.2001;kodepos_dev:32.06.11.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2000;open_data_jabar:19568;kodepos_dev:2000,2026-08-11,local_government_consensus_api_conflict,46475,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.11.2002,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.11,BOJONGGAMBIR,PEDANGKAMULYAN,,,,,46475,46475,46476,46475;46476,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.11.2002;open_data_jabar:32.06.11.2002;kodepos_dev:32.06.11.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2001;open_data_jabar:19569;kodepos_dev:2001,2026-08-11,local_government_consensus_api_conflict,46475,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.11.2003,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.11,BOJONGGAMBIR,BOJONGGAMBIR,,,,,46475,46475,46476,46475;46476,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.11.2003;open_data_jabar:32.06.11.2003;kodepos_dev:32.06.11.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2002;open_data_jabar:19571;kodepos_dev:2002,2026-08-11,local_government_consensus_api_conflict,46475,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.11.2004,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.11,BOJONGGAMBIR,CIROYOM,,,,,46475,46475,46476,46475;46476,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.11.2004;open_data_jabar:32.06.11.2004;kodepos_dev:32.06.11.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2003;open_data_jabar:19572;kodepos_dev:2003,2026-08-11,local_government_consensus_api_conflict,46475,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.11.2005,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.11,BOJONGGAMBIR,WANDASARI,,,,,46475,46475,46476,46475;46476,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.11.2005;open_data_jabar:32.06.11.2005;kodepos_dev:32.06.11.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2004;open_data_jabar:19573;kodepos_dev:2004,2026-08-11,local_government_consensus_api_conflict,46475,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.11.2006,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.11,BOJONGGAMBIR,CAMPAKASARI,,,,,46475,46475,46476,46475;46476,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.11.2006;open_data_jabar:32.06.11.2006;kodepos_dev:32.06.11.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2005;open_data_jabar:19574;kodepos_dev:2005,2026-08-11,local_government_consensus_api_conflict,46475,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.11.2007,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.11,BOJONGGAMBIR,MANGKONJAYA,,,,,46475,46475,46476,46475;46476,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.11.2007;open_data_jabar:32.06.11.2007;kodepos_dev:32.06.11.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2006;open_data_jabar:19575;kodepos_dev:2006,2026-08-11,local_government_consensus_api_conflict,46475,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.11.2008,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.11,BOJONGGAMBIR,KERTANEGLA,,,,,46475,46475,46476,46475;46476,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.11.2008;open_data_jabar:32.06.11.2008;kodepos_dev:32.06.11.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2007;open_data_jabar:19576;kodepos_dev:2007,2026-08-11,local_government_consensus_api_conflict,46475,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.11.2009,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.11,BOJONGGAMBIR,PURWARAHARJA,,,,,46475,46475,46476,46475;46476,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.11.2009;open_data_jabar:32.06.11.2009;kodepos_dev:32.06.11.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2008;open_data_jabar:19577;kodepos_dev:2008,2026-08-11,local_government_consensus_api_conflict,46475,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.11.2010,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.11,BOJONGGAMBIR,GIRIMUKTI,,,,,46475,46475,46476,46475;46476,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.11.2010;open_data_jabar:32.06.11.2010;kodepos_dev:32.06.11.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2009;open_data_jabar:19578;kodepos_dev:2009,2026-08-11,local_government_consensus_api_conflict,46475,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.14.2001,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.14,SALAWU,JAHIANG,,,,,46471,46471,46472,46471;46472,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.14.2001;open_data_jabar:32.06.14.2001;kodepos_dev:32.06.14.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2031;open_data_jabar:19602;kodepos_dev:2031,2026-08-11,local_government_consensus_api_conflict,46471,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.14.2002,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.14,SALAWU,SERANG,,,,,46471,46471,46472,46471;46472,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.14.2002;open_data_jabar:32.06.14.2002;kodepos_dev:32.06.14.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2032;open_data_jabar:19604;kodepos_dev:2032,2026-08-11,local_government_consensus_api_conflict,46471,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.14.2003,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.14,SALAWU,SALAWU,,,,,46471,46471,46472,46471;46472,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.14.2003;open_data_jabar:32.06.14.2003;kodepos_dev:32.06.14.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2033;open_data_jabar:19605;kodepos_dev:2033,2026-08-11,local_government_consensus_api_conflict,46471,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.14.2004,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.14,SALAWU,NEGLASARI,,,,,46471,46471,46472,46471;46472,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.14.2004;open_data_jabar:32.06.14.2004;kodepos_dev:32.06.14.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2034;open_data_jabar:19606;kodepos_dev:2034,2026-08-11,local_government_consensus_api_conflict,46471,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.14.2005,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.14,SALAWU,TANJUNGSARI,,,,,46471,46471,46472,46471;46472,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.14.2005;open_data_jabar:32.06.14.2005;kodepos_dev:32.06.14.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2035;open_data_jabar:19607;kodepos_dev:2035,2026-08-11,local_government_consensus_api_conflict,46471,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.14.2006,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.14,SALAWU,TENJOWARINGIN,,,,,46471,46471,46472,46471;46472,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.14.2006;open_data_jabar:32.06.14.2006;kodepos_dev:32.06.14.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2036;open_data_jabar:19608;kodepos_dev:2036,2026-08-11,local_government_consensus_api_conflict,46471,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.14.2007,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.14,SALAWU,SUNDAWENANG,,,,,46471,46471,46472,46471;46472,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.14.2007;open_data_jabar:32.06.14.2007;kodepos_dev:32.06.14.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2037;open_data_jabar:19609;kodepos_dev:2037,2026-08-11,local_government_consensus_api_conflict,46471,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.14.2008,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.14,SALAWU,KAWUNGSARI,,,,,46471,46471,46472,46471;46472,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.14.2008;open_data_jabar:32.06.14.2008;kodepos_dev:32.06.14.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2038;open_data_jabar:19610;kodepos_dev:2038,2026-08-11,local_government_consensus_api_conflict,46471,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.14.2009,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.14,SALAWU,SUKARASA,,,,,46471,46471,46472,46471;46472,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.14.2009;open_data_jabar:32.06.14.2009;kodepos_dev:32.06.14.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2039;open_data_jabar:19611;kodepos_dev:2039,2026-08-11,local_government_consensus_api_conflict,46471,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.14.2010,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.14,SALAWU,KUTAWARINGIN,,,,,46471,46471,46472,46471;46472,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.14.2010;open_data_jabar:32.06.14.2010;kodepos_dev:32.06.14.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2040;open_data_jabar:19612;kodepos_dev:2040,2026-08-11,local_government_consensus_api_conflict,46471,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.14.2011,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.14,SALAWU,KARANGMUKTI,,,,,46471,46471,46472,46471;46472,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.14.2011;open_data_jabar:32.06.14.2011;kodepos_dev:32.06.14.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2041;open_data_jabar:19613;kodepos_dev:2041,2026-08-11,local_government_consensus_api_conflict,46471,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.14.2012,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.14,SALAWU,MARGALAKSANA,,,,,46471,46471,46472,46471;46472,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.14.2012;open_data_jabar:32.06.14.2012;kodepos_dev:32.06.14.2012,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2042;open_data_jabar:19615;kodepos_dev:2042,2026-08-11,local_government_consensus_api_conflict,46471,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.19.2011,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.19,JATIWARAS,MANDALAHURIP,,,,,46491,46491,46180,46180;46491,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.19.2011;open_data_jabar:32.06.19.2011;kodepos_dev:32.06.19.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2085;open_data_jabar:19662;kodepos_dev:2085,2026-08-11,local_government_consensus_api_conflict,46491,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.23.2001,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.23,GUNUNG TANJUNG,CINUNJANG,,,,,46496,46496,46418,46418;46496,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.23.2001;open_data_jabar:32.06.23.2001;kodepos_dev:32.06.23.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2112;open_data_jabar:19693;kodepos_dev:2112,2026-08-11,local_government_consensus_api_conflict,46496,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.23.2002,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.23,GUNUNG TANJUNG,GUNUNGTANJUNG,,,,,46496,46496,46418,46418;46496,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.23.2002;open_data_jabar:32.06.23.2002;kodepos_dev:32.06.23.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2113;open_data_jabar:19694;kodepos_dev:2113,2026-08-11,local_government_consensus_api_conflict,46496,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.23.2003,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.23,GUNUNG TANJUNG,BOJONGSARI,,,,,46496,46496,46418,46418;46496,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.23.2003;open_data_jabar:32.06.23.2003;kodepos_dev:32.06.23.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2114;open_data_jabar:19695;kodepos_dev:2114,2026-08-11,local_government_consensus_api_conflict,46496,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.23.2004,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.23,GUNUNG TANJUNG,JATIJAYA,,,,,46496,46496,46418,46418;46496,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.23.2004;open_data_jabar:32.06.23.2004;kodepos_dev:32.06.23.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2115;open_data_jabar:19696;kodepos_dev:2115,2026-08-11,local_government_consensus_api_conflict,46496,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.23.2006,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.23,GUNUNG TANJUNG,GIRIWANGI,,,,,46496,46496,46418,46418;46496,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.23.2006;open_data_jabar:32.06.23.2006;kodepos_dev:32.06.23.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2117;open_data_jabar:19698;kodepos_dev:2117,2026-08-11,local_government_consensus_api_conflict,46496,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.06.23.2007,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.23,GUNUNG TANJUNG,MALATISUKA,,,,,46496,46496,46418,46418;46496,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.23.2007;open_data_jabar:32.06.23.2007;kodepos_dev:32.06.23.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2118;open_data_jabar:19699;kodepos_dev:2118,2026-08-11,local_government_consensus_api_conflict,46496,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.08.13.2006,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.13,CILIMUS,BANDORASA WETAN,,,,,45556,45556,45551,45551;45556,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.08.13.2006;open_data_jabar:32.08.13.2006;kodepos_dev:32.08.13.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2684;open_data_jabar:20328;kodepos_dev:2684,2026-08-11,local_government_consensus_api_conflict,45556,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
