id,kemendagri_provinsi_kode,kemendagri_kota_kode,kemendagri_kecamatan_kode,kemendagri_kelurahan_kode,kemendagri_provinsi_nama,kemendagri_kota_nama,kemendagri_kecamatan_nama,kemendagri_kelurahan_nama,bps_provinsi_kode,bps_kota_kode,bps_kecamatan_kode,bps_kelurahan_kode,bps_provinsi_nama,bps_kota_nama,bps_kecamatan_nama,bps_kelurahan_nama,latitude,longitude,kode_pos,status_adm
2021,32,32.06,32.06.13,32.06.13.2001,JAWA BARAT,KAB. TASIKMALAYA,TARAJU,TARAJU,32.0,3206.0,3206100.0,3206100002.0,JAWA BARAT,KABUPATEN TASIKMALAYA,TARAJU,TARAJU,-7.45736,107.97706,46474.0,
2022,32,32.06,32.06.13,32.06.13.2002,JAWA BARAT,KAB. TASIKMALAYA,TARAJU,CIKUBANG,32.0,3206.0,3206100.0,3206100005.0,JAWA BARAT,KABUPATEN TASIKMALAYA,TARAJU,CIKUBANG,-7.44739,108.02023,46474.0,
2023,32,32.06,32.06.13,32.06.13.2003,JAWA BARAT,KAB. TASIKMALAYA,TARAJU,DEUDEUL,,,,,,,,,-7.4385,108.02615,46474.0,
2024,32,32.06,32.06.13,32.06.13.2004,JAWA BARAT,KAB. TASIKMALAYA,TARAJU,PURWARAHAYU,32.0,3206.0,3206100.0,3206100008.0,JAWA BARAT,KABUPATEN TASIKMALAYA,TARAJU,PURWARAHAYU,-7.45736,107.97706,46474.0,
2025,32,32.06,32.06.13,32.06.13.2005,JAWA BARAT,KAB. TASIKMALAYA,TARAJU,SINGASARI,32.0,3206.0,3206100.0,3206100004.0,JAWA BARAT,KABUPATEN TASIKMALAYA,TARAJU,SINGASARI,-7.4579,107.99624,46474.0,
2026,32,32.06,32.06.13,32.06.13.2006,JAWA BARAT,KAB. TASIKMALAYA,TARAJU,BANYUASIH,32.0,3206.0,3206100.0,3206100001.0,JAWA BARAT,KABUPATEN TASIKMALAYA,TARAJU,BANYUASIH,-7.45554,107.96012,46474.0,
2027,32,32.06,32.06.13,32.06.13.2007,JAWA BARAT,KAB. TASIKMALAYA,TARAJU,RAKSASARI,32.0,3206.0,3206100.0,3206100003.0,JAWA BARAT,KABUPATEN TASIKMALAYA,TARAJU,RAKSASARI,-7.45968,107.99034,46474.0,
2028,32,32.06,32.06.13,32.06.13.2008,JAWA BARAT,KAB. TASIKMALAYA,TARAJU,KERTARAHARJA,32.0,3206.0,3206100.0,3206100007.0,JAWA BARAT,KABUPATEN TASIKMALAYA,TARAJU,KERTARAHARJA,-7.45736,107.97706,46474.0,
2029,32,32.06,32.06.13,32.06.13.2009,JAWA BARAT,KAB. TASIKMALAYA,TARAJU,PAGERALAM,32.0,3206.0,3206100.0,3206100009.0,JAWA BARAT,KABUPATEN TASIKMALAYA,TARAJU,PAGERALAM,-7.40227,108.0527,46462.0,
2030,32,32.06,32.06.14,32.06.14.2001,JAWA BARAT,KAB. TASIKMALAYA,SALAWU,JAHIANG,32.0,3206.0,3206110.0,3206110010.0,JAWA BARAT,KABUPATEN TASIKMALAYA,SALAWU,JAHIANG,-7.39461,108.02296,46471.0,
2031,32,32.06,32.06.14,32.06.14.2002,JAWA BARAT,KAB. TASIKMALAYA,SALAWU,SERANG,32.0,3206.0,3206110.0,3206110020.0,JAWA BARAT,KABUPATEN TASIKMALAYA,SALAWU,SERANG,-7.36875,108.04903,46471.0,
2032,32,32.06,32.06.14,32.06.14.2003,JAWA BARAT,KAB. TASIKMALAYA,SALAWU,SALAWU,32.0,3206.0,3206110.0,3206110018.0,JAWA BARAT,KABUPATEN TASIKMALAYA,SALAWU,SALAWU,-7.37508,108.03211,46471.0,
2033,32,32.06,32.06.14,32.06.14.2004,JAWA BARAT,KAB. TASIKMALAYA,SALAWU,NEGLASARI,32.0,3206.0,3206110.0,3206110016.0,JAWA BARAT,KABUPATEN TASIKMALAYA,SALAWU,NEGLASARI,-7.36565,107.99689,46471.0,
2034,32,32.06,32.06.14,32.06.14.2005,JAWA BARAT,KAB. TASIKMALAYA,SALAWU,TANJUNGSARI,32.0,3206.0,3206110.0,3206110015.0,JAWA BARAT,KABUPATEN TASIKMALAYA,SALAWU,TANJUNGSARI,-7.36082,107.98117,46471.0,
2035,32,32.06,32.06.14,32.06.14.2006,JAWA BARAT,KAB. TASIKMALAYA,SALAWU,TENJOWARINGIN,32.0,3206.0,3206110.0,3206110013.0,JAWA BARAT,KABUPATEN TASIKMALAYA,SALAWU,TENJOWARINGIN,-7.33352,107.94801,46471.0,
2036,32,32.06,32.06.14,32.06.14.2007,JAWA BARAT,KAB. TASIKMALAYA,SALAWU,SUNDAWENANG,32.0,3206.0,3206110.0,3206110011.0,JAWA BARAT,KABUPATEN TASIKMALAYA,SALAWU,SUNDAWENANG,-7.37235,107.9973,46471.0,
2037,32,32.06,32.06.14,32.06.14.2008,JAWA BARAT,KAB. TASIKMALAYA,SALAWU,KAWUNGSARI,32.0,3206.0,3206110.0,3206110012.0,JAWA BARAT,KABUPATEN TASIKMALAYA,SALAWU,KAWUNGSARI,-7.36259,107.98588,46471.0,
2038,32,32.06,32.06.14,32.06.14.2009,JAWA BARAT,KAB. TASIKMALAYA,SALAWU,SUKARASA,32.0,3206.0,3206110.0,3206110009.0,JAWA BARAT,KABUPATEN TASIKMALAYA,SALAWU,SUKARASA,-7.39842,108.05309,46471.0,
2039,32,32.06,32.06.14,32.06.14.2010,JAWA BARAT,KAB. TASIKMALAYA,SALAWU,KUTAWARINGIN,32.0,3206.0,3206110.0,3206110014.0,JAWA BARAT,KABUPATEN TASIKMALAYA,SALAWU,KUTAWARINGIN,-7.34161,107.95704,46471.0,
2040,32,32.06,32.06.14,32.06.14.2011,JAWA BARAT,KAB. TASIKMALAYA,SALAWU,KARANGMUKTI,32.0,3206.0,3206110.0,3206110017.0,JAWA BARAT,KABUPATEN TASIKMALAYA,SALAWU,KARANGMUKTI,-7.36546,108.00856,46471.0,
2041,32,32.06,32.06.14,32.06.14.2012,JAWA BARAT,KAB. TASIKMALAYA,SALAWU,MARGALAKSANA,32.0,3206.0,3206110.0,3206110019.0,JAWA BARAT,KABUPATEN TASIKMALAYA,SALAWU,MARGALAKSANA,-7.37944,108.05177,46471.0,
2042,32,32.06,32.06.15,32.06.15.2001,JAWA BARAT,KAB. TASIKMALAYA,PUSPAHIANG,MANDALASARI,32.0,3206.0,3206111.0,3206111001.0,JAWA BARAT,KABUPATEN TASIKMALAYA,PUSPAHIANG,MANDALASARI,-7.41001,108.05035,46472.0,
2043,32,32.06,32.06.15,32.06.15.2002,JAWA BARAT,KAB. TASIKMALAYA,PUSPAHIANG,SUKASARI,32.0,3206.0,3206111.0,3206111002.0,JAWA BARAT,KABUPATEN TASIKMALAYA,PUSPAHIANG,SUKASARI,-7.41001,108.05035,46472.0,
2044,32,32.06,32.06.15,32.06.15.2003,JAWA BARAT,KAB. TASIKMALAYA,PUSPAHIANG,PUSPASARI,32.0,3206.0,3206111.0,3206111003.0,JAWA BARAT,KABUPATEN TASIKMALAYA,PUSPAHIANG,PUSPASARI,-7.41767,108.06882,46472.0,
2045,32,32.06,32.06.15,32.06.15.2004,JAWA BARAT,KAB. TASIKMALAYA,PUSPAHIANG,PUSPAHIANG,32.0,3206.0,3206111.0,3206111004.0,JAWA BARAT,KABUPATEN TASIKMALAYA,PUSPAHIANG,PUSPAHIANG,-7.41001,108.05035,46472.0,
2046,32,32.06,32.06.15,32.06.15.2005,JAWA BARAT,KAB. TASIKMALAYA,PUSPAHIANG,LUYUBAKTI,32.0,3206.0,3206111.0,3206111006.0,JAWA BARAT,KABUPATEN TASIKMALAYA,PUSPAHIANG,LUYUBAKTI,-7.41893,108.08465,46472.0,
2047,32,32.06,32.06.15,32.06.15.2006,JAWA BARAT,KAB. TASIKMALAYA,PUSPAHIANG,PUSPARAHAYU,32.0,3206.0,3206111.0,3206111005.0,JAWA BARAT,KABUPATEN TASIKMALAYA,PUSPAHIANG,PUSPARAHAYU,-7.41767,108.06882,46472.0,
2048,32,32.06,32.06.15,32.06.15.2007,JAWA BARAT,KAB. TASIKMALAYA,PUSPAHIANG,CIMANGGU,32.0,3206.0,3206111.0,3206111007.0,JAWA BARAT,KABUPATEN TASIKMALAYA,PUSPAHIANG,CIMANGGU,-7.41809,108.0843,46472.0,
2049,32,32.06,32.06.15,32.06.15.2008,JAWA BARAT,KAB. TASIKMALAYA,PUSPAHIANG,PUSPAJAYA,32.0,3206.0,3206111.0,3206111008.0,JAWA BARAT,KABUPATEN TASIKMALAYA,PUSPAHIANG,PUSPAJAYA,-7.4167,108.06979,46472.0,
2050,32,32.06,32.06.16,32.06.16.2001,JAWA BARAT,KAB. TASIKMALAYA,TANJUNGJAYA,CIKEUSAL,32.0,3206.0,3206120.0,3206120001.0,JAWA BARAT,KABUPATEN TASIKMALAYA,TANJUNGJAYA,CIKEUSAL,-7.44431,108.11195,46484.0,
2051,32,32.06,32.06.16,32.06.16.2002,JAWA BARAT,KAB. TASIKMALAYA,TANJUNGJAYA,CIBALANARIK,32.0,3206.0,3206120.0,3206120006.0,JAWA BARAT,KABUPATEN TASIKMALAYA,TANJUNGJAYA,CIBALANARIK,-7.3952,108.15299,46484.0,
2052,32,32.06,32.06.16,32.06.16.2003,JAWA BARAT,KAB. TASIKMALAYA,TANJUNGJAYA,SUKANAGARA,32.0,3206.0,3206120.0,3206120002.0,JAWA BARAT,KABUPATEN TASIKMALAYA,TANJUNGJAYA,SUKANAGARA,-7.40729,108.10266,46484.0,
2053,32,32.06,32.06.16,32.06.16.2004,JAWA BARAT,KAB. TASIKMALAYA,TANJUNGJAYA,TANJUNGJAYA,32.0,3206.0,3206120.0,3206120004.0,JAWA BARAT,KABUPATEN TASIKMALAYA,TANJUNGJAYA,TANJUNGJAYA,-7.38078,108.12385,46484.0,
2054,32,32.06,32.06.16,32.06.16.2005,JAWA BARAT,KAB. TASIKMALAYA,TANJUNGJAYA,CILOLOHAN,32.0,3206.0,3206120.0,3206120007.0,JAWA BARAT,KABUPATEN TASIKMALAYA,TANJUNGJAYA,CILOLOHAN,-7.40307,108.16336,46484.0,
2055,32,32.06,32.06.16,32.06.16.2006,JAWA BARAT,KAB. TASIKMALAYA,TANJUNGJAYA,CINTAJAYA,32.0,3206.0,3206120.0,3206120005.0,JAWA BARAT,KABUPATEN TASIKMALAYA,TANJUNGJAYA,CINTAJAYA,-7.38789,108.13871,46484.0,
2056,32,32.06,32.06.16,32.06.16.2007,JAWA BARAT,KAB. TASIKMALAYA,TANJUNGJAYA,SUKASENANG,32.0,3206.0,3206120.0,3206120003.0,JAWA BARAT,KABUPATEN TASIKMALAYA,TANJUNGJAYA,SUKASENANG,-7.40924,108.11811,46484.0,
2057,32,32.06,32.06.17,32.06.17.2001,JAWA BARAT,KAB. TASIKMALAYA,SUKARAJA,SUKAPURA,32.0,3206.0,3206130.0,3206130004.0,JAWA BARAT,KABUPATEN TASIKMALAYA,SUKARAJA,SUKAPURA,-7.45067,108.19408,46483.0,
2058,32,32.06,32.06.17,32.06.17.2002,JAWA BARAT,KAB. TASIKMALAYA,SUKARAJA,LEUWIBUDAH,32.0,3206.0,3206130.0,3206130006.0,JAWA BARAT,KABUPATEN TASIKMALAYA,SUKARAJA,LEUWIBUDAH,-7.41281,108.18151,46483.0,
2059,32,32.06,32.06.17,32.06.17.2003,JAWA BARAT,KAB. TASIKMALAYA,SUKARAJA,SIRNAJAYA,32.0,3206.0,3206130.0,3206130002.0,JAWA BARAT,KABUPATEN TASIKMALAYA,SUKARAJA,SIRNAJAYA,-7.47659,108.19342,46483.0,
2060,32,32.06,32.06.17,32.06.17.2004,JAWA BARAT,KAB. TASIKMALAYA,SUKARAJA,MEKARJAYA,32.0,3206.0,3206130.0,3206130001.0,JAWA BARAT,KABUPATEN TASIKMALAYA,SUKARAJA,MEKARJAYA,-7.29695,108.12602,46466.0,
2061,32,32.06,32.06.17,32.06.17.2005,JAWA BARAT,KAB. TASIKMALAYA,SUKARAJA,LINGGARAJA,32.0,3206.0,3206130.0,3206130007.0,JAWA BARAT,KABUPATEN TASIKMALAYA,SUKARAJA,LINGGARAJA,-7.42462,108.14045,46483.0,
2062,32,32.06,32.06.17,32.06.17.2006,JAWA BARAT,KAB. TASIKMALAYA,SUKARAJA,JANGGALA,32.0,3206.0,3206130.0,3206130003.0,JAWA BARAT,KABUPATEN TASIKMALAYA,SUKARAJA,JANGGALA,-7.46055,108.19329,46483.0,
